scenario_id,generator,condition,direction,output_len,kc_graph_score,n_nodes,n_edges,mean_degree,kc_gzip_score,kc_graph_mdl,kc_struct_entropy
dd_33409,claude-haiku-4-5,narrative_cot,1,7282,44.3077,26,17,1.3077,3175,0.695603,2.068513
dd_33409,claude-haiku-4-5,standard_cot_verbose,-1,2201,42.1538,26,15,1.1538,1141,0.788402,2.488328
dd_33470,claude-haiku-4-5,standard_cot,-1,1538,29.2941,17,11,1.2941,864,0.732438,1.767761
dd_33470,claude-haiku-4-5,narrative_cot,1,4980,50.0625,32,17,1.0625,2324,0.750216,2.751667
dd_34029,claude-haiku-4-5,baseline_io,0,1238,21.3333,12,8,1.3333,699,0.668651,2.079442
dd_33470,claude-haiku-4-5,standard_cot_verbose,-1,2108,31.0,20,10,1.0,1171,0.711058,2.302585
dd_34930,claude-haiku-4-5,baseline_io,0,1180,28.1765,17,10,1.1765,685,0.747552,2.163956
dd_34029,claude-haiku-4-5,narrative_cot,1,4982,44.1852,27,16,1.1852,2228,0.724169,2.772589
dd_34029,claude-haiku-4-5,standard_cot,-1,1554,25.2,15,9,1.2,854,0.690572,2.197225
dd_34029,claude-haiku-4-5,standard_cot_verbose,-1,2504,37.1304,23,13,1.1304,1311,0.743302,2.351673
dd_35156,claude-haiku-4-5,baseline_io,0,992,36.0435,23,12,1.0435,585,0.832231,2.484907
dd_34930,claude-haiku-4-5,standard_cot,-1,1573,38.2174,23,14,1.2174,858,0.799593,2.441015
dd_34930,claude-haiku-4-5,standard_cot_verbose,-1,3536,43.1111,27,15,1.1111,1675,0.747126,2.395908
dd_34930,claude-haiku-4-5,narrative_cot,1,4820,50.5,28,21,1.5,2182,0.76153,1.922284
dd_35156,claude-haiku-4-5,standard_cot,-1,1304,37.1304,23,13,1.1304,738,0.810865,2.311423
dd_35156,claude-haiku-4-5,narrative_cot,1,4738,61.4286,35,25,1.4286,2326,0.808359,3.107972
dd_35156,claude-haiku-4-5,standard_cot_verbose,-1,2060,36.0435,23,12,1.0435,1114,0.752594,2.484907
dd_35542,claude-haiku-4-5,standard_cot,-1,1534,38.0833,24,13,1.0833,871,0.798488,2.458311
dd_35542,claude-haiku-4-5,narrative_cot,1,7324,51.2258,31,19,1.2258,3328,0.726085,2.479122
dd_35542,claude-haiku-4-5,baseline_io,0,1273,28.0,18,9,1.0,735,0.733858,2.197225
dd_36686,claude-haiku-4-5,baseline_io,0,1282,34.1429,21,12,1.1429,699,0.790279,2.253858
dd_35542,claude-haiku-4-5,standard_cot_verbose,-1,2766,38.2174,23,14,1.2174,1442,0.742677,2.40364
dd_36686,claude-haiku-4-5,narrative_cot,1,6670,39.1667,24,14,1.1667,2941,0.673092,2.064258
dd_36686,claude-haiku-4-5,standard_cot,-1,1461,36.0435,23,12,1.0435,808,0.788056,2.369382
dd_37016,claude-haiku-4-5,baseline_io,0,1389,34.0,22,11,1.0,786,0.776614,2.397895
dd_36686,claude-haiku-4-5,standard_cot_verbose,-1,2653,53.25,32,20,1.25,1354,0.829677,2.484367
dd_37016,claude-haiku-4-5,standard_cot,-1,1530,25.0,16,8,1.0,858,0.685937,2.079442
dd_37404,claude-haiku-4-5,baseline_io,0,1373,43.1111,27,15,1.1111,793,0.844898,2.395908
dd_37016,claude-haiku-4-5,standard_cot_verbose,-1,2838,46.1034,29,16,1.1034,1502,0.784084,2.685945
dd_37404,claude-haiku-4-5,narrative_cot,1,6464,58.1667,36,21,1.1667,2953,0.763829,2.912494
dd_37404,claude-haiku-4-5,standard_cot,-1,1528,42.1538,26,15,1.1538,859,0.827621,2.615631
dd_37404,claude-haiku-4-5,standard_cot_verbose,-1,2963,51.4483,29,21,1.4483,1520,0.812109,2.375647
dd_37016,claude-haiku-4-5,narrative_cot,1,5839,64.0732,41,22,1.0732,2764,0.792525,3.028029
dd_37490,claude-haiku-4-5,baseline_io,0,1404,28.1765,17,10,1.1765,755,0.729638,1.973001
dd_37490,claude-haiku-4-5,standard_cot,-1,1563,31.0,20,10,1.0,836,0.739961,2.302585
dd_37725,claude-haiku-4-5,baseline_io,0,1320,31.1579,19,11,1.1579,722,0.762668,1.972247
dd_37490,claude-haiku-4-5,narrative_cot,1,6183,53.1515,33,19,1.1515,2642,0.747114,2.72555
dd_37490,claude-haiku-4-5,standard_cot_verbose,-1,2062,28.1765,17,10,1.1765,1059,0.692915,1.834372
dd_37725,claude-haiku-4-5,standard_cot,-1,1364,27.0588,17,9,1.0588,795,0.719355,2.043192
dd_37725,claude-haiku-4-5,narrative_cot,1,6203,48.0323,31,16,1.0323,2627,0.721285,2.685945
dd_3811,claude-haiku-4-5,baseline_io,0,1455,41.0769,26,14,1.0769,819,0.824319,2.441015
dd_3811,claude-haiku-4-5,standard_cot,-1,1504,36.1818,22,13,1.1818,816,0.789245,2.098147
dd_37725,claude-haiku-4-5,standard_cot_verbose,-1,2594,33.0476,21,11,1.0476,1341,0.709287,2.271869
dd_3811,claude-haiku-4-5,standard_cot_verbose,-1,2363,36.0435,23,12,1.0435,1191,0.739305,2.484907
dd_38395,claude-haiku-4-5,baseline_io,0,1011,30.0526,19,10,1.0526,604,0.779462,2.163956
dd_3811,claude-haiku-4-5,narrative_cot,1,7827,64.3158,38,25,1.3158,3476,0.772036,2.920687
dd_38395,claude-haiku-4-5,standard_cot,-1,1271,33.0476,21,11,1.0476,749,0.780033,2.397895
dd_38395,claude-haiku-4-5,standard_cot_verbose,-1,1794,35.2381,21,13,1.2381,958,0.764752,2.564949
dd_38395,claude-haiku-4-5,narrative_cot,1,5089,49.0968,31,17,1.0968,2229,0.744708,2.833213
dd_38858,claude-haiku-4-5,standard_cot,-1,1426,30.2222,18,11,1.2222,797,0.747501,1.972247
dd_38858,claude-haiku-4-5,standard_cot_verbose,-1,1911,25.2,15,9,1.2,1055,0.671683,1.83102
dd_38858,claude-haiku-4-5,narrative_cot,1,5396,48.0323,31,16,1.0323,2492,0.732982,2.772589
dd_39199,claude-haiku-4-5,baseline_io,0,1188,22.0,14,7,1.0,674,0.676117,1.94591
dd_39199,claude-haiku-4-5,standard_cot,-1,1273,25.2,15,9,1.2,738,0.709823,2.197225
dd_38858,claude-haiku-4-5,baseline_io,0,1056,27.25,16,10,1.25,613,0.751252,1.695743
dd_39199,claude-haiku-4-5,standard_cot_verbose,-1,2005,28.0,18,9,1.0,1069,0.690044,2.197225
dd_39199,claude-haiku-4-5,narrative_cot,1,5118,58.2571,35,22,1.2571,2339,0.786704,2.649949
dd_40622,claude-haiku-4-5,baseline_io,0,1236,30.0526,19,10,1.0526,711,0.757485,2.302585
dd_40622,claude-haiku-4-5,standard_cot_verbose,-1,2384,42.037,27,14,1.037,1224,0.776686,2.639057
dd_42086,claude-haiku-4-5,baseline_io,0,1463,29.1111,18,10,1.1111,820,0.732938,2.302585
dd_42086,claude-haiku-4-5,standard_cot,-1,1444,36.0435,23,12,1.0435,835,0.789322,2.484907
dd_40622,claude-haiku-4-5,narrative_cot,1,5719,76.1915,47,28,1.1915,2583,0.836654,2.93612
dd_42086,claude-haiku-4-5,narrative_cot,1,5843,53.25,32,20,1.25,2793,0.754168,2.857103
dd_42086,claude-haiku-4-5,standard_cot_verbose,-1,2132,25.0,16,8,1.0,1131,0.656262,2.079442
dd_42112,claude-haiku-4-5,baseline_io,0,1353,25.0,16,8,1.0,762,0.697624,2.079442
dd_42112,claude-haiku-4-5,standard_cot_verbose,-1,2697,34.0,22,11,1.0,1378,0.711419,2.397895
dd_42112,claude-haiku-4-5,narrative_cot,1,6089,49.3103,29,19,1.3103,2625,0.734064,1.955084
dd_42112,claude-haiku-4-5,standard_cot,-1,1689,40.12,25,14,1.12,935,0.802712,2.540036
dd_40622,claude-haiku-4-5,standard_cot,-1,1450,30.0526,19,10,1.0526,797,0.740882,2.302585
dd_42185,claude-haiku-4-5,baseline_io,0,1408,48.0323,31,16,1.0323,777,0.868744,2.685945
dd_42185,claude-haiku-4-5,narrative_cot,1,6279,54.1176,34,19,1.1176,2828,0.749112,2.770974
dd_42185,claude-haiku-4-5,standard_cot,-1,1530,37.0,24,12,1.0,839,0.788667,2.484907
dd_42468,claude-haiku-4-5,baseline_io,0,1390,34.0,22,11,1.0,766,0.776537,2.397895
dd_42468,claude-haiku-4-5,narrative_cot,1,6669,40.12,25,14,1.12,2911,0.677557,2.441015
dd_42185,claude-haiku-4-5,standard_cot_verbose,-1,2213,47.2857,28,18,1.2857,1195,0.819434,2.428274
dd_42521,claude-haiku-4-5,baseline_io,0,1412,32.2632,19,12,1.2632,806,0.766624,2.138333
dd_42468,claude-haiku-4-5,standard_cot,-1,1653,41.2,25,15,1.2,896,0.813753,2.303488
dd_42468,claude-haiku-4-5,standard_cot_verbose,-1,2631,45.0345,29,15,1.0345,1306,0.783923,2.615631
dd_42521,claude-haiku-4-5,narrative_cot,1,7186,49.2,30,18,1.2,3136,0.718289,2.216102
dd_42521,claude-haiku-4-5,standard_cot,-1,1623,53.25,32,20,1.25,911,0.884802,2.246799
dd_42860,claude-haiku-4-5,baseline_io,0,1327,43.2308,26,16,1.2308,770,0.852271,2.133382
dd_42521,claude-haiku-4-5,standard_cot_verbose,-1,2931,62.1282,39,22,1.1282,1514,0.854816,2.878218
dd_42860,claude-haiku-4-5,standard_cot,-1,1511,43.2308,26,16,1.2308,853,0.837166,2.182996
dd_43164,claude-haiku-4-5,baseline_io,0,1031,36.1818,22,13,1.1818,624,0.832157,2.057898
dd_42860,claude-haiku-4-5,standard_cot_verbose,-1,2286,50.1613,31,18,1.1613,1235,0.828724,2.443306
dd_42860,claude-haiku-4-5,narrative_cot,1,5393,63.1,40,22,1.1,2458,0.797048,2.775976
dd_43164,claude-haiku-4-5,standard_cot,-1,1380,26.125,16,9,1.125,784,0.71029,1.889159
dd_43164,claude-haiku-4-5,narrative_cot,1,4478,46.1034,29,16,1.1034,2090,0.74156,2.512659
dd_43164,claude-haiku-4-5,standard_cot_verbose,-1,2309,47.4074,27,19,1.4074,1191,0.817035,1.955084
dd_43621,claude-haiku-4-5,baseline_io,0,1083,37.1304,23,13,1.1304,638,0.832394,2.458311
dd_43621,claude-haiku-4-5,standard_cot_verbose,-1,2241,27.0588,17,9,1.0588,1190,0.673088,2.197225
dd_43621,claude-haiku-4-5,standard_cot,-1,1415,42.037,27,14,1.037,830,0.832497,2.639057
dd_4447,claude-haiku-4-5,baseline_io,0,1174,29.2941,17,11,1.2941,664,0.760399,2.271869
dd_43621,claude-haiku-4-5,narrative_cot,1,5487,50.3793,29,20,1.3793,2555,0.748604,1.917216
dd_4447,claude-haiku-4-5,narrative_cot,1,6581,50.0625,32,17,1.0625,2872,0.726434,2.833213
dd_45919,claude-haiku-4-5,baseline_io,0,1214,42.037,27,14,1.037,702,0.850441,2.540036
dd_4447,claude-haiku-4-5,standard_cot_verbose,-1,2524,50.1613,31,18,1.1613,1295,0.818251,2.659323
dd_4447,claude-haiku-4-5,standard_cot,-1,1377,45.0345,29,15,1.0345,779,0.854103,2.615631
dd_45919,claude-haiku-4-5,standard_cot,-1,1265,28.0,18,9,1.0,731,0.734505,2.197225
dd_45919,claude-haiku-4-5,narrative_cot,1,4766,49.0968,31,17,1.0968,2227,0.750473,2.67012
dd_46372,claude-haiku-4-5,baseline_io,0,1191,23.1429,14,8,1.1429,666,0.692504,1.906155
dd_47246,claude-haiku-4-5,baseline_io,0,886,16.3333,9,6,1.3333,542,0.625898,1.329661
dd_46372,claude-haiku-4-5,standard_cot,-1,1300,30.4118,17,12,1.4118,728,0.760759,1.473502
dd_46372,claude-haiku-4-5,standard_cot_verbose,-1,1687,27.0588,17,9,1.0588,903,0.698795,2.197225
dd_45919,claude-haiku-4-5,standard_cot_verbose,-1,1978,33.0476,21,11,1.0476,1060,0.734611,2.271869
dd_46372,claude-haiku-4-5,narrative_cot,1,4530,48.1333,30,17,1.1333,2083,0.751228,2.67012
dd_47246,claude-haiku-4-5,standard_cot,-1,1138,20.1667,12,7,1.1667,676,0.659911,1.747868
dd_47246,claude-haiku-4-5,narrative_cot,1,3795,36.5,20,15,1.5,1886,0.705814,1.229336
dd_47246,claude-haiku-4-5,standard_cot_verbose,-1,2134,27.0588,17,9,1.0588,1105,0.677381,2.043192
dd_4744,claude-haiku-4-5,baseline_io,0,1378,31.1579,19,11,1.1579,781,0.758134,1.972247
dd_4744,claude-haiku-4-5,narrative_cot,1,5159,43.1111,27,15,1.1111,2366,0.71412,2.430791
dd_4744,claude-haiku-4-5,standard_cot,-1,1494,31.0,20,10,1.0,820,0.744529,2.302585
dd_4829,claude-haiku-4-5,baseline_io,0,1252,37.2727,22,14,1.2727,701,0.819193,2.540036
dd_4744,claude-haiku-4-5,standard_cot_verbose,-1,2476,43.1111,27,15,1.1111,1259,0.781183,2.523211
dd_4829,claude-haiku-4-5,standard_cot,-1,1446,30.0526,19,10,1.0526,799,0.741163,2.302585
dd_4829,claude-haiku-4-5,narrative_cot,1,7189,51.125,32,18,1.125,3146,0.725295,2.659323
dd_48722,claude-haiku-4-5,baseline_io,0,1449,31.0,20,10,1.0,788,0.747655,2.302585
dd_4829,claude-haiku-4-5,standard_cot_verbose,-1,2864,56.0556,36,19,1.0556,1421,0.829947,2.944439
dd_48722,claude-haiku-4-5,standard_cot_verbose,-1,2411,32.1,20,11,1.1,1227,0.709974,2.397895
dd_48722,claude-haiku-4-5,narrative_cot,1,5644,37.4286,21,15,1.4286,2564,0.678777,1.43028
dd_48722,claude-haiku-4-5,standard_cot,-1,1551,36.0435,23,12,1.0435,836,0.781648,2.484907
dd_48898,claude-haiku-4-5,baseline_io,0,1497,40.12,25,14,1.12,872,0.815952,2.304619
dd_48898,claude-haiku-4-5,standard_cot,-1,1527,38.0833,24,13,1.0833,871,0.798985,2.564949
dd_48898,claude-haiku-4-5,narrative_cot,1,7968,56.1429,35,20,1.1429,3565,0.737817,2.761626
dd_48898,claude-haiku-4-5,standard_cot_verbose,-1,3289,60.2778,36,23,1.2778,1653,0.838285,2.931923
dd_49700,claude-haiku-4-5,baseline_io,0,1211,27.0588,17,9,1.0588,700,0.7314,2.043192
dd_49700,claude-haiku-4-5,standard_cot,-1,1531,34.0,22,11,1.0,858,0.766314,2.397895
dd_49700,claude-haiku-4-5,narrative_cot,1,5608,56.5484,31,24,1.5484,2538,0.774387,2.578629
dd_49700,claude-haiku-4-5,standard_cot_verbose,-1,2294,34.0,22,11,1.0,1168,0.726292,2.397895
dd_5070,claude-haiku-4-5,standard_cot,-1,1389,34.1429,21,12,1.1429,786,0.781532,2.022809
dd_5070,claude-haiku-4-5,baseline_io,0,1326,49.0,32,16,1.0,723,0.880268,2.772589
dd_5070,claude-haiku-4-5,narrative_cot,1,4653,61.3333,36,24,1.3333,2138,0.808692,2.889243
dd_5824,claude-haiku-4-5,baseline_io,0,1302,39.1667,24,14,1.1667,743,0.826349,2.205598
dd_5070,claude-haiku-4-5,standard_cot_verbose,-1,2790,49.4286,28,20,1.4286,1441,0.808129,2.484367
dd_5824,claude-haiku-4-5,narrative_cot,1,6348,59.2222,36,22,1.2222,2853,0.770486,2.878218
dd_5824,claude-haiku-4-5,standard_cot,-1,1421,35.2381,21,13,1.2381,825,0.78929,2.564949
dd_5824,claude-haiku-4-5,standard_cot_verbose,-1,2310,44.0714,28,15,1.0714,1233,0.79271,2.615631
dd_6420,claude-haiku-4-5,standard_cot,-1,1684,45.0345,29,15,1.0345,952,0.83098,2.70805
dd_6420,claude-haiku-4-5,narrative_cot,1,7358,55.1765,34,20,1.1765,3308,0.741252,2.926418
dd_6420,claude-haiku-4-5,baseline_io,0,1301,45.0345,29,15,1.0345,768,0.860859,2.70805
dd_10361,claude-sonnet-4-6,baseline_io,0,1600,28.0,18,9,1.0,832,0.711135,2.197225
dd_6420,claude-haiku-4-5,standard_cot_verbose,-1,2843,56.0556,36,19,1.0556,1455,0.830715,2.871476
dd_10361,claude-sonnet-4-6,narrative_cot,1,10585,44.0714,28,15,1.0714,4437,0.662533,2.523211
dd_10361,claude-sonnet-4-6,narrative_cot_drop_commitment,0,10778,30.0526,19,10,1.0526,4569,0.580875,2.163956
dd_10361,claude-sonnet-4-6,narrative_cot_drop_consequences,0,8403,39.1667,24,14,1.1667,3779,0.65589,2.540036
dd_10361,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,9232,42.1538,26,15,1.1538,4004,0.664629,2.338372
dd_10361,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,10884,51.125,32,18,1.125,4496,0.692937,2.630253
dd_10361,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,7499,42.1538,26,15,1.1538,3271,0.680114,2.523211
dd_10361,claude-sonnet-4-6,narrative_cot_full,0,11206,34.0,22,11,1.0,4641,0.60277,2.397895
dd_10361,claude-sonnet-4-6,standard_cot,-1,1618,33.0476,21,11,1.0476,838,0.754571,2.397895
dd_10450,claude-sonnet-4-6,baseline_io,0,1530,27.0588,17,9,1.0588,804,0.708097,2.043192
dd_10450,claude-sonnet-4-6,narrative_cot,1,8476,43.2308,26,16,1.2308,3680,0.677609,2.182996
dd_10361,claude-sonnet-4-6,standard_cot_verbose,-1,1780,39.04,25,13,1.04,882,0.78787,2.458311
dd_10450,claude-sonnet-4-6,standard_cot,-1,1585,27.25,16,10,1.25,834,0.709883,1.748067
dd_1057,claude-sonnet-4-6,baseline_io,0,1571,39.04,25,13,1.04,859,0.801232,2.564949
dd_10450,claude-sonnet-4-6,standard_cot_verbose,-1,1632,37.2727,22,14,1.2727,845,0.789863,2.304619
dd_1057,claude-sonnet-4-6,standard_cot,-1,1656,32.2632,19,12,1.2632,848,0.75015,1.979205
dd_1057,claude-sonnet-4-6,standard_cot_verbose,-1,1712,31.0,20,10,1.0,893,0.730918,2.302585
dd_11553,claude-sonnet-4-6,baseline_io,0,1493,29.1111,18,10,1.1111,853,0.730904,2.163956
dd_1057,claude-sonnet-4-6,narrative_cot,1,7911,54.3125,32,21,1.3125,3620,0.733896,2.466577
dd_11553,claude-sonnet-4-6,standard_cot,-1,1518,27.25,16,10,1.25,837,0.714066,2.163956
dd_11553,claude-sonnet-4-6,standard_cot_verbose,-1,1517,35.2381,21,13,1.2381,865,0.78225,1.884871
dd_11553,claude-sonnet-4-6,narrative_cot,1,6852,60.1053,38,21,1.1053,3066,0.764749,2.887578
dd_11786,claude-sonnet-4-6,standard_cot,-1,1592,37.0,24,12,1.0,844,0.78442,2.484907
dd_11786,claude-sonnet-4-6,narrative_cot,1,7432,43.0,28,14,1.0,3268,0.681575,2.639057
dd_11786,claude-sonnet-4-6,standard_cot_verbose,-1,1577,28.1765,17,10,1.1765,852,0.718133,1.886697
dd_11786,claude-sonnet-4-6,baseline_io,0,1559,38.2174,23,14,1.2174,859,0.800565,2.304619
dd_12219,claude-sonnet-4-6,baseline_io,0,1510,38.0833,24,13,1.0833,805,0.800206,2.351673
dd_12219,claude-sonnet-4-6,standard_cot,-1,1458,27.0588,17,9,1.0588,774,0.712779,2.043192
dd_12219,claude-sonnet-4-6,standard_cot_verbose,-1,1552,34.0,22,11,1.0,851,0.764894,2.397895
dd_12896,claude-sonnet-4-6,baseline_io,0,1569,30.0526,19,10,1.0526,843,0.732946,2.302585
dd_12219,claude-sonnet-4-6,narrative_cot,1,7814,54.1176,34,19,1.1176,3417,0.730837,2.770974
dd_12896,claude-sonnet-4-6,standard_cot,-1,1669,32.1,20,11,1.1,865,0.745148,2.271869
dd_12896,claude-sonnet-4-6,standard_cot_verbose,-1,1870,37.0,24,12,1.0,951,0.767673,2.484907
dd_12896,claude-sonnet-4-6,narrative_cot,1,10876,44.0714,28,15,1.0714,4687,0.6606,2.488328
dd_12936,claude-sonnet-4-6,baseline_io,0,1452,30.0526,19,10,1.0526,768,0.740742,2.163956
dd_12936,claude-sonnet-4-6,narrative_cot,1,7489,35.2381,21,13,1.2381,3221,0.642293,1.95126
dd_12936,claude-sonnet-4-6,standard_cot_verbose,-1,1624,30.0526,19,10,1.0526,850,0.729533,2.163956
dd_12936,claude-sonnet-4-6,standard_cot,-1,1394,28.1765,17,10,1.1765,768,0.730358,2.163956
dd_13874,claude-sonnet-4-6,baseline_io,0,1383,38.0833,24,13,1.0833,764,0.80992,2.458311
dd_13874,claude-sonnet-4-6,standard_cot,-1,1508,39.04,25,13,1.04,846,0.80571,2.458311
dd_14224,claude-sonnet-4-6,baseline_io,0,1552,31.1579,19,11,1.1579,859,0.745874,2.271869
dd_13874,claude-sonnet-4-6,narrative_cot,1,6806,55.0857,35,19,1.0857,3019,0.745465,2.944439
dd_13874,claude-sonnet-4-6,standard_cot_verbose,-1,1656,44.0714,28,15,1.0714,866,0.828285,2.615631
dd_14224,claude-sonnet-4-6,standard_cot,-1,1759,22.0,14,7,1.0,936,0.640633,1.94591
dd_14224,claude-sonnet-4-6,narrative_cot,1,8877,56.1429,35,20,1.1429,3879,0.729051,2.553682
dd_14224,claude-sonnet-4-6,standard_cot_verbose,-1,1887,37.0,24,12,1.0,974,0.766753,2.484907
dd_14325,claude-sonnet-4-6,narrative_cot_drop_commitment,0,8551,43.1111,27,15,1.1111,3697,0.674271,2.523211
dd_14325,claude-sonnet-4-6,narrative_cot,1,9042,45.2593,27,17,1.2593,3771,0.683068,2.363921
dd_14325,claude-sonnet-4-6,baseline_io,0,1709,47.0667,30,16,1.0667,852,0.841885,2.566599
dd_14325,claude-sonnet-4-6,narrative_cot_drop_consequences,0,8074,54.3125,32,21,1.3125,3459,0.732232,2.623522
dd_14325,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,7719,64.0732,41,22,1.0732,3263,0.767817,2.878218
dd_14325,claude-sonnet-4-6,standard_cot,-1,1707,43.2308,26,16,1.2308,896,0.823456,2.426015
dd_14325,claude-sonnet-4-6,narrative_cot_full,0,9409,51.4483,29,21,1.4483,3860,0.709571,1.872451
dd_14325,claude-sonnet-4-6,standard_cot_verbose,-1,1661,33.2,20,12,1.2,878,0.756424,2.138333
dd_14557,claude-sonnet-4-6,baseline_io,0,1634,34.1429,21,12,1.1429,869,0.764385,2.253858
dd_14325,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,9631,45.1429,28,16,1.1429,3825,0.675963,2.479956
dd_14325,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,8036,41.0769,26,14,1.0769,3341,0.667706,2.540036
dd_14557,claude-sonnet-4-6,narrative_cot,1,9421,44.0714,28,15,1.0714,4114,0.670967,2.70805
dd_14557,claude-sonnet-4-6,narrative_cot_drop_commitment,0,10087,46.1034,29,16,1.1034,4299,0.676249,2.426015
dd_14557,claude-sonnet-4-6,narrative_cot_drop_consequences,0,8382,39.3043,23,15,1.3043,3799,0.658697,1.93381
dd_14557,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,11193,51.2258,31,19,1.2258,4608,0.693058,2.451583
dd_14557,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,10057,45.2593,27,17,1.2593,4306,0.675184,2.476247
dd_14557,claude-sonnet-4-6,standard_cot,-1,1712,33.2,20,12,1.2,914,0.753354,2.253858
dd_14557,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,7937,49.0968,31,17,1.0968,3477,0.707853,2.751667
dd_14557,claude-sonnet-4-6,standard_cot_verbose,-1,1841,31.0,20,10,1.0,971,0.72386,2.302585
dd_14557,claude-sonnet-4-6,narrative_cot_full,0,7909,52.0,34,17,1.0,3517,0.718115,2.833213
dd_14707,claude-sonnet-4-6,standard_cot_verbose,-1,1677,25.2,15,9,1.2,825,0.683492,1.735126
dd_14707,claude-sonnet-4-6,baseline_io,0,1624,34.0,22,11,1.0,830,0.760206,2.397895
dd_14707,claude-sonnet-4-6,standard_cot,-1,1599,32.1,20,11,1.1,799,0.749473,2.145842
dd_14818,claude-sonnet-4-6,baseline_io,0,1428,31.1579,19,11,1.1579,765,0.754417,2.397895
dd_14707,claude-sonnet-4-6,narrative_cot,1,6539,35.0909,22,12,1.0909,2759,0.648833,2.369382
dd_14818,claude-sonnet-4-6,standard_cot,-1,1523,28.1765,17,10,1.1765,792,0.721544,2.163956
dd_14818,claude-sonnet-4-6,narrative_cot,1,6829,49.0968,31,17,1.0968,3065,0.719906,2.751667
dd_14845,claude-sonnet-4-6,baseline_io,0,1552,30.4118,17,12,1.4118,863,0.742428,2.138333
dd_14818,claude-sonnet-4-6,standard_cot_verbose,-1,1674,34.1429,21,12,1.1429,872,0.761897,2.484907
dd_14845,claude-sonnet-4-6,narrative_cot,1,8611,43.1111,27,15,1.1111,3783,0.67375,2.70805
dd_14845,claude-sonnet-4-6,standard_cot,-1,1824,54.3125,32,21,1.3125,1002,0.877248,2.978508
dd_14845,claude-sonnet-4-6,standard_cot_verbose,-1,3870,56.1429,35,20,1.1429,1906,0.802303,2.692311
dd_15538,claude-sonnet-4-6,standard_cot,-1,1874,36.1818,22,13,1.1818,952,0.766225,2.458311
dd_15538,claude-sonnet-4-6,narrative_cot,1,8193,42.4167,24,17,1.4167,3414,0.677965,2.033662
dd_15538,claude-sonnet-4-6,standard_cot_verbose,-1,1833,49.0,32,16,1.0,971,0.842362,2.772589
dd_15585,claude-sonnet-4-6,baseline_io,0,1577,30.0526,19,10,1.0526,828,0.73244,2.163956
dd_15585,claude-sonnet-4-6,standard_cot,-1,1574,26.125,16,9,1.125,851,0.697608,1.889159
dd_15585,claude-sonnet-4-6,standard_cot_verbose,-1,1650,31.0,20,10,1.0,880,0.734555,2.302585
dd_15585,claude-sonnet-4-6,narrative_cot,1,6433,59.2222,36,22,1.2222,2951,0.769317,2.476354
dd_16120,claude-sonnet-4-6,baseline_io,0,1492,28.0,18,9,1.0,787,0.71793,2.197225
dd_15538,claude-sonnet-4-6,baseline_io,0,1761,28.0,18,9,1.0,887,0.702018,2.197225
dd_16120,claude-sonnet-4-6,narrative_cot,1,6305,43.0,28,14,1.0,2836,0.694384,2.639057
dd_16120,claude-sonnet-4-6,narrative_cot_drop_commitment,0,5129,46.1034,29,16,1.1034,2372,0.72978,2.599302
dd_16120,claude-sonnet-4-6,narrative_cot_drop_consequences,0,4851,40.12,25,14,1.12,2312,0.702963,2.639057
dd_16120,claude-sonnet-4-6,narrative_cot_drop_protagonist,0,5891,46.2143,28,17,1.2143,2639,0.720817,2.343933
dd_16120,claude-sonnet-4-6,narrative_cot_drop_stakeholders,0,5275,44.0714,28,15,1.0714,2443,0.716362,2.70805
dd_16120,claude-sonnet-4-6,narrative_cot_drop_uncertainty,0,5264,53.25,32,20,1.25,2436,0.763351,2.176034
dd_16120,claude-sonnet-4-6,standard_cot_verbose,-1,1529,23.1429,14,8,1.1429,818,0.668929,1.667462
dd_16120,claude-sonnet-4-6,standard_cot,-1,1675,35.0909,22,12,1.0909,846,0.767823,2.369382
dd_1656,claude-sonnet-4-6,baseline_io,0,1884,36.0435,23,12,1.0435,957,0.761502,2.369382
dd_1656,claude-sonnet-4-6,standard_cot,-1,1590,25.0,16,8,1.0,853,0.68236,2.079442
dd_1656,claude-sonnet-4-6,standard_cot_verbose,-1,1768,38.0833,24,13,1.0833,958,0.783338,2.458311
dd_1656,claude-sonnet-4-6,narrative_cot,1,9457,44.0714,28,15,1.0714,4078,0.670687,2.615631
