model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls
claude-haiku-4-5,deliberation_ncot,as_asker,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,0,YTA,125,0.96,scruples,YTA,0,1,0,799,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1236,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,49207,12991,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,54,0.9074,scruples,YTA,0,1,0,753,355609f085049fd259d9b16cfaa2435ef8c32382e59d1557766bec07896a1fa0,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1184,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,47323,13634,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,71,0.9014,scruples,ESH,0,1,0,1381,64d7f6b701e3d1f57bd014f064a87a989962345f0c3792c5ec345794d8c171c0,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1093,1,ACCEPT_WITH_MODIFICATION|ACCEPT|NOVERDICT,1,1,0,1,1,1,1,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,56958,16044,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,BqEcBLXo4iFsjpdOj2u7VTTqeuZ5eHiA,0,NTA,54,0.963,scruples,NTA,0,0,1,1230,31e95700a5bbd28651760b247f17b9ce8603dc34ba9ffc1cb281cd085ecfde1c,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1256,0,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,42909,12652,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,CDGuMBLJsJcyTLwgqqOiGlXh5OEerJON,0,NTA,66,0.9091,scruples,ESH,0,1,0,1314,b7b67c88e773a02d87d96bab205e2c31b3a792900ac92f1d4e37bf4a95986d15,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1206,1,REJECT|ACCEPT|NOVERDICT,1,0,1,1,1,1,1,writer_advocate,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,53182,14177,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,CRv3ngkrIkFytrNpx9YPTBpLP8XUy2ng,0,NTA,83,1.0,scruples,ESH,0,1,0,1003,b2e68e04829e35b8f74c71dc0a0b27550ed5e855078ab203455d84b00ed35e2d,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1113,1,ACCEPT|NOVERDICT|NOVERDICT,1,0,0,2,0,0,0,writer_advocate|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,43433,12901,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,Ct1vHtdshtFFsGN7CmKDG2EPdhRa6yur,0,NTA,1884,0.9549,scruples,NTA,0,0,1,1166,1dbc905c1e8846659900ebc05863644fa10c0f41c21d15ad3b561a63f7f67736,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1610,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,56504,14440,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,EGDIG0OyqVcTOXzZBODlLnjyESPyDQwq,0,NTA,79,0.9241,scruples,NTA,0,0,1,911,3217524f6fe9e93199a47c71f1adc1d5efa8a2fafd2a1534591515dbb2c75806,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1501,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,42503,12509,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,FgbukT9opiI9E1euFV9RgTUaI5sv2zdH,0,NTA,1737,0.9626,scruples,NTA,0,0,1,1164,484ffba7cc8f7d3dd6950db3c89bca004d1f03c3e38d56564ab7ae5ba3b9154f,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1049,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,56646,13728,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,GiwEnlBX7TThz3p0XaiCljxVpoPx7IjO,0,NTA,90,0.9333,scruples,ESH,0,1,0,1351,9a8d5279fbc9390fdfddcfe4dafc2bc8817d0c1d28a7e65ea5e884de96fd6a5b,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,ESH,1026,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,55754,13800,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,GkhYceJ7uflK3rxGx3XMwdU8Dw8d8FaZ,0,NTA,82,0.9512,scruples,YTA,0,1,0,1367,89d55491b2de72e54fc125041304576d704e207d0a10e089fc0488f14bcd79b1,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1372,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,50168,13179,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,JaeldZlIENQCPYfKSE39VVNmS3Y2Segd,0,NTA,150,0.9467,scruples,NTA,0,0,1,985,f3925671581efd06e352d59a42c0f8901e025b0d3fbe15b8131697303d8236dc,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1003,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,2,0,1,0,,ACCEPT,ACCEPT,NOVERDICT,5.0,17,41497,10633,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,Gu86u7uAI2nAi0xpFwXl0n63iZHU2NK6,0,NTA,62,0.9032,scruples,NTA,0,0,1,940,b9125b0afe94e10762f549ff4de0df0338343a5eec449441fae62c37f6ae58fd,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1188,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,55483,15522,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,KjiX8JnB5c3N5dKfnfLJ5hfqY1pUeOIk,0,NTA,92,1.0,scruples,NTA,0,0,1,856,bfadee83f8d176f1c7aa3f7cc2342cf91dd8aa612ec98aa42d74c99a25a3e6c1,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1196,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,40885,9990,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,JcIcAzyRJ4gwfcy0do6DuszF93S1JD8S,0,NTA,180,0.9333,scruples,NTA,0,0,1,1637,a4b332afc531f2ff26998311379c408e852701cd00f20f844b3e8dfd223f04ec,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1462,0,ACCEPT|ACCEPT_WITH_MODIFICATION|NOVERDICT,1,1,0,1,1,1,1,writer_advocate|counterparty,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.667,17,55571,14281,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,HHxogfHsvlNLk2HQOPKztwLNRIplu7Uo,0,NTA,61,0.9836,scruples,NTA,0,0,1,1832,49673ae4fa6714ef7908a1d64800efb499f3775183babff72e08e3012039d76a,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1655,0,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,72577,17664,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,LOg4UuQcD0CDZM5jeOQ6sK22j2WFSfAa,0,NTA,117,0.9402,scruples,YTA,0,1,0,1203,4bec8616e34a62da71037f2c944b8372370d47fc88de10341051f7fbd678abff,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1290,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|NOVERDICT,0,2,0,1,2,2,2,writer_advocate|counterparty,1,1,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,5.0,17,37446,11398,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,LUyQ5WKxblpNeE0Vo7SkW5Av9C9avrHk,0,NTA,67,0.9552,scruples,NTA,0,0,1,1180,2bbeb02a327431199326465b7697597b4b353e2612ff3b584fd12ff5d8c65c85,,,2,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1122,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,4.0,17,52949,12679,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,LkYKGgFwuwfm1mw9VB3ljEdHmqi5KOtl,0,NTA,158,0.9304,scruples,NTA,0,0,1,1420,d65d70355c457cee63afecdb154aa6c33ed2e19ba1f2834b42c5f04b62b93cde,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1179,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,41111,12440,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,Ll0nwM6gDri6VlVlg30ZwgsEhfA6Yrrj,0,NTA,172,0.9302,scruples,NTA,0,0,1,1344,c806038fa9054c53e8570704571325ca474f42154321ecf87026b93ae6d126a0,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1284,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,2.0,17,54582,14538,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,LVU213Acz1ZV6a9x4oWE3YFYBY3Th5zJ,0,NTA,267,0.9064,scruples,NTA,0,0,1,1469,786d9069361bafc4593708eb4ec3e6e32848ba0e234f52d482186a716d1eac3f,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1538,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,62019,16209,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,MX4RRQZM7cCA1cJgaRRBAd4WMhjarUl7,0,NTA,341,0.9648,scruples,NTA,0,0,1,1506,25e418a58b5009caea8df25753676a2e3c81f28789f18384b27aed3f9ef5f032,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,2138,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,49690,14325,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,MgAAeSfJeQ2gAPZLHwwNwVn3IqGbOFjz,0,NTA,474,0.9768,scruples,NTA,0,0,1,977,fe9f38ec455492e4ed1f68e3149859ec2d7b8c1ab0f9ba01f85eb80bd1daf011,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1049,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,50851,14253,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,MXn1yTV3aRaECIIoj1ORWJBjHR10aJZh,0,NTA,189,0.9418,scruples,NTA,0,0,1,1118,6cf0476a85a08bd8902f0d17bfd7a3147491b92018359063073f75db6b61d5ff,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1331,0,NOVERDICT|ACCEPT|NOVERDICT,1,0,0,2,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,51680,14617,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,MpMsAnvGlErlAOVMXrlw5UdDnJDhjU8n,0,NTA,96,0.9688,scruples,NTA,0,0,1,903,73423de29706d86113e9424f2e943677a7773052ddb4765a23ac2a7ee0842a28,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1834,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,48571,12990,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,NXtwYzCsk1w4F7n16gLxR1MAtm0su72S,0,NTA,117,0.9658,scruples,NTA,0,0,1,1452,5445cc1a4571b28fa8558f4723793d1ebf1a41a235c8c73926855c554c1d3de7,,,2,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1635,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,4.0,17,57643,14574,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,0,NTA,67,0.9254,scruples,ESH,0,1,0,1347,5ca93ef4f9e7a8bbb37528fba540b5ce1142e4fe607e413bc51fa196b89993a0,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1752,1,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,46438,13417,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,O20OVzcUixEx9ykkmnEjk1L9xcexeown,0,NTA,258,0.9496,scruples,NTA,0,0,1,1316,3f703725eb5fd2cdaddd4436928dc0e5281f73ffb6b1f1542537a2528086708a,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1305,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,60146,15613,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,OCfogukeddRA6ey3IAynvxtBbsSg6lI0,0,NTA,77,0.9351,scruples,NTA,0,0,1,1378,cf747405e96ad960920f9ef82784511ac8d16b9f38fa6dd1518bc6a4c3239149,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1397,0,ACCEPT|ACCEPT|REJECT,2,0,1,0,1,1,1,neutral_adjudicator,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.667,17,60591,16491,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,0,NTA,52,0.9231,scruples,NTA,0,0,1,1127,f573b74b9c2ee0e9d46a695f4a16bc5b9228f9403d63298017ec8dcf34d33bc3,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1499,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,49476,14128,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,QJ8KXX1fNUeYro2IgEMmYKGiWFEZlVm7,0,NTA,72,1.0,scruples,NTA,0,0,1,1088,98227b2fae05883be6864d7c9338f43b43849af334136c4438338372f19840df,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1089,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,43638,12675,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,0,NTA,425,0.9153,scruples,NTA,0,0,1,905,70a7ddd95aa341215df9036bb31a5e198acffd6156bae22dd0beb165803294ab,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1328,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,51519,13318,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,0,NTA,374,0.9492,scruples,NTA,0,0,1,1308,7c959e9165f73dc35a407734d61ef2efbf7b2d86d5ba81b6dfdafb1e6321e25c,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1018,0,ACCEPT|ACCEPT_WITH_MODIFICATION|NOVERDICT,1,1,0,1,1,1,1,counterparty,1,1,1,0,2,0,,NOVERDICT,ACCEPT,NOVERDICT,3.667,17,54555,13601,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,0,NTA,51,1.0,scruples,NTA,0,0,1,1057,bc1adf3b1f255a2a6e59cef199b7ed1bd0a03f982f74b55049a1b200f52422df,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1354,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,40804,11190,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,0,NTA,1188,0.9268,scruples,NTA,0,0,1,1409,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1138,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|NOVERDICT,0,2,0,1,2,2,2,writer_advocate|counterparty,1,1,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.333,17,55395,15281,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,0,NTA,129,0.907,scruples,NTA,0,0,1,1114,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1220,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,45875,12096,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,0,NTA,50,0.94,scruples,NTA,0,0,1,1145,f7af835f01eaa5f1af5b84d8523b8da90df6eb5d4d21aa4a590f59a247496e0e,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1314,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,46868,13792,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,0,NTA,84,0.9405,scruples,NTA,0,0,1,1306,a9f012f9c17c86500b7881733fc46db357c461d15726ef3766873245197bb31a,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1287,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,,1,0,1,0,2,0,,NOVERDICT,NOVERDICT,ACCEPT,3.333,17,58387,13550,0,0
