gen_model,scenario_id,topic_group,axis,value,JSD_vs_origNCoT,JSD_vs_stdCoT
gpt-4o,dd_27271,issue_self_image_social,decision_role,third_party,0.053142425476819605,0.6200906438549386
gpt-4o,dd_27271,issue_self_image_social,agency_level,high,0.14013685902420708,0.28218216590375034
gpt-4o,dd_27271,issue_self_image_social,agency_level,medium,0.007602065818823928,0.3842743649020711
gpt-4o,dd_27271,issue_self_image_social,agency_level,low,0.053142425476819605,0.6200906438549386
gpt-4o,dd_27271,issue_self_image_social,temporal_position,present,0.053361423165732634,0.324217781136895
gpt-4o,dd_27271,issue_self_image_social,temporal_position,future_or_offscreen,0.053142425476819605,0.6200906438549386
gpt-4o,dd_25109,issue_wildlife_human_environment,decision_role,decider,0.0,0.0
gpt-4o,dd_25109,issue_wildlife_human_environment,decision_role,primary_affected,0.051899160321315606,0.051899160321315606
gpt-4o,dd_25109,issue_wildlife_human_environment,decision_role,third_party,0.10803154614560004,0.10803154614560004
gpt-4o,dd_25109,issue_wildlife_human_environment,agency_level,high,0.0,0.0
gpt-4o,dd_25109,issue_wildlife_human_environment,agency_level,medium,0.051899160321315606,0.051899160321315606
gpt-4o,dd_25109,issue_wildlife_human_environment,agency_level,low,0.10803154614560004,0.10803154614560004
gpt-4o,dd_25109,issue_wildlife_human_environment,temporal_position,present,0.025462452938692145,0.025462452938692145
gpt-4o,dd_25109,issue_wildlife_human_environment,temporal_position,future_or_offscreen,0.10803154614560004,0.10803154614560004
gpt-4o,dd_18935,issue_wildlife_human_environment,decision_role,decider,0.3521609513007116,0.20116685775180862
gpt-4o,dd_18935,issue_wildlife_human_environment,decision_role,third_party,0.637157961684722,0.45885594117273654
gpt-4o,dd_18935,issue_wildlife_human_environment,agency_level,high,0.3521609513007116,0.20116685775180862
gpt-4o,dd_18935,issue_wildlife_human_environment,agency_level,low,0.637157961684722,0.45885594117273654
gpt-4o,dd_18935,issue_wildlife_human_environment,temporal_position,present,0.39581560200335836,0.23208837811593167
gpt-4o,dd_18935,issue_wildlife_human_environment,temporal_position,future_or_offscreen,1.0,0.8185106065200063
gpt-4o,dd_14818,issue_wildlife_human_environment,decision_role,decider,0.22413085349081477,0.05237281096321656
gpt-4o,dd_14818,issue_wildlife_human_environment,decision_role,third_party,0.3173271290896606,0.021319064023214162
gpt-4o,dd_14818,issue_wildlife_human_environment,agency_level,high,0.22413085349081477,0.05237281096321656
gpt-4o,dd_14818,issue_wildlife_human_environment,agency_level,low,0.3173271290896606,0.021319064023214162
gpt-4o,dd_14818,issue_wildlife_human_environment,temporal_position,present,0.14671879265876744,0.05745713482156314
gpt-4o,dd_14818,issue_wildlife_human_environment,temporal_position,future_or_offscreen,0.7359398500386056,0.22059011196260103
gpt-4o,dd_12896,issue_wildlife_human_environment,decision_role,decider,0.0041464940467555835,0.051899160321315606
gpt-4o,dd_12896,issue_wildlife_human_environment,decision_role,third_party,0.03214707532797792,0.03957160000461365
gpt-4o,dd_12896,issue_wildlife_human_environment,agency_level,high,0.0041464940467555835,0.051899160321315606
gpt-4o,dd_12896,issue_wildlife_human_environment,agency_level,low,0.03214707532797792,0.03957160000461365
gpt-4o,dd_12896,issue_wildlife_human_environment,temporal_position,present,0.0041464940467555835,0.051899160321315606
gpt-4o,dd_12896,issue_wildlife_human_environment,temporal_position,future_or_offscreen,0.03214707532797792,0.03957160000461365
gpt-4o,dd_49700,issue_wildlife_human_environment,decision_role,decider,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,decision_role,third_party,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,agency_level,high,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,agency_level,medium,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,agency_level,low,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,temporal_position,present,0.0,0.0
gpt-4o,dd_49700,issue_wildlife_human_environment,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_24304,issue_wildlife_human_environment,decision_role,decider,0.0,0.025462452938692145
gpt-4o,dd_24304,issue_wildlife_human_environment,decision_role,primary_affected,0.0,0.025462452938692145
gpt-4o,dd_24304,issue_wildlife_human_environment,decision_role,third_party,0.0,0.025462452938692145
gpt-4o,dd_24304,issue_wildlife_human_environment,agency_level,high,0.0,0.025462452938692145
gpt-4o,dd_24304,issue_wildlife_human_environment,agency_level,low,0.0,0.025462452938692145
gpt-4o,dd_24304,issue_wildlife_human_environment,temporal_position,present,0.0,0.025462452938692145
gpt-4o,dd_24304,issue_wildlife_human_environment,temporal_position,future_or_offscreen,0.0,0.025462452938692145
gpt-4o,dd_48898,issue_young_people,decision_role,decider,0.20198180736881208,0.0
gpt-4o,dd_48898,issue_young_people,decision_role,primary_affected,0.20198180736881208,0.0
gpt-4o,dd_48898,issue_young_people,decision_role,third_party,0.22040847728155794,0.025462452938692145
gpt-4o,dd_48898,issue_young_people,agency_level,high,0.20198180736881208,0.0
gpt-4o,dd_48898,issue_young_people,agency_level,medium,0.20198180736881208,0.0
gpt-4o,dd_48898,issue_young_people,agency_level,low,0.22040847728155794,0.025462452938692145
gpt-4o,dd_48898,issue_young_people,temporal_position,present,0.20198180736881208,0.0
gpt-4o,dd_48898,issue_young_people,temporal_position,future_or_offscreen,0.22040847728155794,0.025462452938692145
gpt-4o,dd_47246,issue_young_people,decision_role,decider,0.0,0.0
gpt-4o,dd_47246,issue_young_people,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_47246,issue_young_people,decision_role,third_party,0.44270209484342055,0.44270209484342055
gpt-4o,dd_47246,issue_young_people,agency_level,medium,0.0,0.0
gpt-4o,dd_47246,issue_young_people,agency_level,low,0.19087450462110958,0.19087450462110958
gpt-4o,dd_47246,issue_young_people,temporal_position,present,0.0,0.0
gpt-4o,dd_47246,issue_young_people,temporal_position,future_or_offscreen,0.44270209484342055,0.44270209484342055
gpt-4o,dd_12936,issue_young_people,decision_role,decider,0.07340299682919392,0.08124895746036054
gpt-4o,dd_12936,issue_young_people,decision_role,primary_affected,0.1481889732284529,0.1537882142008923
gpt-4o,dd_12936,issue_young_people,decision_role,third_party,0.11852405595014047,0.11336634971403951
gpt-4o,dd_12936,issue_young_people,agency_level,high,0.07340299682919392,0.08124895746036054
gpt-4o,dd_12936,issue_young_people,agency_level,medium,0.1481889732284529,0.1537882142008923
gpt-4o,dd_12936,issue_young_people,agency_level,low,0.11852405595014047,0.11336634971403951
gpt-4o,dd_12936,issue_young_people,temporal_position,present,0.10964918731254768,0.11640817770571174
gpt-4o,dd_12936,issue_young_people,temporal_position,future_or_offscreen,0.11852405595014047,0.11336634971403951
gpt-4o,dd_30340,issue_young_people,decision_role,decider,0.10803154614560004,0.05417773475383666
gpt-4o,dd_30340,issue_young_people,decision_role,primary_affected,0.025462452938692145,0.020876962673103017
gpt-4o,dd_30340,issue_young_people,decision_role,third_party,0.10803154614560004,0.09441874661475694
gpt-4o,dd_30340,issue_young_people,agency_level,high,0.10803154614560004,0.05417773475383666
gpt-4o,dd_30340,issue_young_people,agency_level,medium,0.025462452938692145,0.020876962673103017
gpt-4o,dd_30340,issue_young_people,agency_level,low,0.10803154614560004,0.09441874661475694
gpt-4o,dd_30340,issue_young_people,temporal_position,present,0.06550784501721567,0.03432240214251612
gpt-4o,dd_30340,issue_young_people,temporal_position,future_or_offscreen,0.10803154614560004,0.09441874661475694
gpt-4o,dd_2288,issue_young_people,decision_role,decider,0.13792538097002996,0.13792538097002996
gpt-4o,dd_2288,issue_young_people,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_2288,issue_young_people,decision_role,third_party,0.0,0.0
gpt-4o,dd_2288,issue_young_people,agency_level,high,0.13792538097002996,0.13792538097002996
gpt-4o,dd_2288,issue_young_people,agency_level,medium,0.0,0.0
gpt-4o,dd_2288,issue_young_people,agency_level,low,0.0,0.0
gpt-4o,dd_2288,issue_young_people,temporal_position,present,0.06550784501721567,0.06550784501721567
gpt-4o,dd_2288,issue_young_people,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_37725,issue_young_people,decision_role,decider,0.4866071528671327,0.7596127164959716
gpt-4o,dd_37725,issue_young_people,decision_role,third_party,0.22452574277471135,0.4576525871997443
gpt-4o,dd_37725,issue_young_people,agency_level,high,0.4866071528671327,0.7596127164959716
gpt-4o,dd_37725,issue_young_people,agency_level,low,0.22452574277471135,0.4576525871997443
gpt-4o,dd_37725,issue_young_people,temporal_position,present,0.4866071528671327,0.7596127164959716
gpt-4o,dd_37725,issue_young_people,temporal_position,future_or_offscreen,0.22452574277471135,0.4576525871997443
gpt-4o,dd_48722,religion_custom,decision_role,decider,0.11823819418823367,0.5516274161361048
gpt-4o,dd_48722,religion_custom,decision_role,primary_affected,0.056643130799502436,0.7587006817633374
gpt-4o,dd_48722,religion_custom,decision_role,third_party,0.44329683667668646,0.24069841013549015
gpt-4o,dd_48722,religion_custom,agency_level,high,0.11823819418823367,0.5516274161361048
gpt-4o,dd_48722,religion_custom,agency_level,medium,0.056643130799502436,0.7587006817633374
gpt-4o,dd_48722,religion_custom,agency_level,low,0.44329683667668646,0.24069841013549015
gpt-4o,dd_48722,religion_custom,temporal_position,present,0.07992507553151103,0.644133378898526
gpt-4o,dd_48722,religion_custom,temporal_position,future_or_offscreen,0.44329683667668646,0.24069841013549015
gpt-4o,dd_42468,religion_custom,decision_role,decider,1.0,1.0
gpt-4o,dd_42468,religion_custom,decision_role,primary_affected,0.44270209484342055,0.44270209484342055
gpt-4o,dd_42468,religion_custom,decision_role,third_party,1.0,1.0
gpt-4o,dd_42468,religion_custom,agency_level,high,1.0,1.0
gpt-4o,dd_42468,religion_custom,agency_level,medium,0.44270209484342055,0.44270209484342055
gpt-4o,dd_42468,religion_custom,agency_level,low,1.0,1.0
gpt-4o,dd_42468,religion_custom,temporal_position,present,0.637157961684722,0.637157961684722
gpt-4o,dd_42468,religion_custom,temporal_position,future_or_offscreen,1.0,1.0
gpt-4o,dd_29978,religion_custom,decision_role,decider,0.10803154614560004,0.6099865470109875
gpt-4o,dd_29978,religion_custom,decision_role,primary_affected,0.13792538097002996,0.6787881102649856
gpt-4o,dd_29978,religion_custom,decision_role,third_party,1.0,0.5173990419746428
gpt-4o,dd_29978,religion_custom,agency_level,high,0.10803154614560004,0.6099865470109875
gpt-4o,dd_29978,religion_custom,agency_level,medium,0.13792538097002996,0.6787881102649856
gpt-4o,dd_29978,religion_custom,agency_level,low,1.0,0.5173990419746428
gpt-4o,dd_29978,religion_custom,temporal_position,present,0.12281454915819005,0.6432866527631096
gpt-4o,dd_29978,religion_custom,temporal_position,future_or_offscreen,1.0,0.5173990419746428
gpt-4o,dd_20717,religion_custom,decision_role,primary_affected,0.6787881102649856,0.5870254652368072
gpt-4o,dd_20717,religion_custom,decision_role,third_party,0.9152186450769135,0.8046531376514862
gpt-4o,dd_20717,religion_custom,agency_level,low,0.8201119644709258,0.7158778595990818
gpt-4o,dd_20717,religion_custom,temporal_position,present,0.6787881102649856,0.5870254652368072
gpt-4o,dd_20717,religion_custom,temporal_position,future_or_offscreen,0.9152186450769135,0.8046531376514862
gpt-4o,dd_3811,religion_custom,decision_role,decider,0.39581560200335836,1.0
gpt-4o,dd_3811,religion_custom,decision_role,primary_affected,0.42686161489329183,0.8549974004848321
gpt-4o,dd_3811,religion_custom,decision_role,third_party,0.2940262756778226,0.8549974004848321
gpt-4o,dd_3811,religion_custom,agency_level,high,0.39581560200335836,1.0
gpt-4o,dd_3811,religion_custom,agency_level,medium,0.42686161489329183,0.8549974004848321
gpt-4o,dd_3811,religion_custom,agency_level,low,0.2940262756778226,0.8549974004848321
gpt-4o,dd_3811,religion_custom,temporal_position,present,0.38882018185696404,0.9135072146170924
gpt-4o,dd_3811,religion_custom,temporal_position,future_or_offscreen,0.2940262756778226,0.8549974004848321
gpt-4o,dd_28550,religion_custom,decision_role,decider,0.025462452938692145,0.0
gpt-4o,dd_28550,religion_custom,decision_role,primary_affected,0.0520047751190163,0.07939139176829679
gpt-4o,dd_28550,religion_custom,decision_role,third_party,0.28894131730457084,0.2728056020191096
gpt-4o,dd_28550,religion_custom,agency_level,high,0.025462452938692145,0.0
gpt-4o,dd_28550,religion_custom,agency_level,medium,0.0520047751190163,0.07939139176829679
gpt-4o,dd_28550,religion_custom,agency_level,low,0.28894131730457084,0.2728056020191096
gpt-4o,dd_28550,religion_custom,temporal_position,present,0.028184134372160698,0.038554183628227885
gpt-4o,dd_28550,religion_custom,temporal_position,future_or_offscreen,0.28894131730457084,0.2728056020191096
gpt-4o,dd_26556,role_duty_responsibility,decision_role,decider,0.031127812445913276,0.025487456327965046
gpt-4o,dd_26556,role_duty_responsibility,decision_role,primary_affected,0.051899160321315606,0.025462452938692145
gpt-4o,dd_26556,role_duty_responsibility,decision_role,third_party,0.014378460478078543,0.12964292905885744
gpt-4o,dd_26556,role_duty_responsibility,agency_level,high,0.031127812445913276,0.025487456327965046
gpt-4o,dd_26556,role_duty_responsibility,agency_level,medium,0.051899160321315606,0.025462452938692145
gpt-4o,dd_26556,role_duty_responsibility,agency_level,low,0.014378460478078543,0.12964292905885744
gpt-4o,dd_26556,role_duty_responsibility,temporal_position,present,0.030366950397504904,0.015563906222956636
gpt-4o,dd_26556,role_duty_responsibility,temporal_position,future_or_offscreen,0.014378460478078543,0.12964292905885744
gpt-4o,dd_15538,role_duty_responsibility,decision_role,decider,0.08837490621819075,0.8492647594126548
gpt-4o,dd_15538,role_duty_responsibility,decision_role,primary_affected,0.22775241394985074,1.0
gpt-4o,dd_15538,role_duty_responsibility,decision_role,third_party,0.09174257234260748,0.7582766571931675
gpt-4o,dd_15538,role_duty_responsibility,agency_level,high,0.08837490621819075,0.8492647594126548
gpt-4o,dd_15538,role_duty_responsibility,agency_level,medium,0.22775241394985074,1.0
gpt-4o,dd_15538,role_duty_responsibility,agency_level,low,0.09174257234260748,0.7582766571931675
gpt-4o,dd_15538,role_duty_responsibility,temporal_position,present,0.14000812429723047,0.9135072146170924
gpt-4o,dd_15538,role_duty_responsibility,temporal_position,future_or_offscreen,0.09174257234260748,0.7582766571931675
gpt-4o,dd_30143,role_duty_responsibility,decision_role,decider,0.0,0.0
gpt-4o,dd_30143,role_duty_responsibility,decision_role,primary_affected,0.051899160321315606,0.051899160321315606
gpt-4o,dd_30143,role_duty_responsibility,decision_role,third_party,0.07939139176829679,0.07939139176829679
gpt-4o,dd_30143,role_duty_responsibility,agency_level,high,0.0,0.0
gpt-4o,dd_30143,role_duty_responsibility,agency_level,medium,0.051899160321315606,0.051899160321315606
gpt-4o,dd_30143,role_duty_responsibility,agency_level,low,0.07939139176829679,0.07939139176829679
gpt-4o,dd_30143,role_duty_responsibility,temporal_position,present,0.025462452938692145,0.025462452938692145
gpt-4o,dd_30143,role_duty_responsibility,temporal_position,future_or_offscreen,0.07939139176829679,0.07939139176829679
gpt-4o,dd_42112,role_duty_responsibility,decision_role,decider,0.13792538097002996,0.13792538097002996
gpt-4o,dd_42112,role_duty_responsibility,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_42112,role_duty_responsibility,decision_role,third_party,0.025462452938692145,0.025462452938692145
gpt-4o,dd_42112,role_duty_responsibility,agency_level,high,0.13792538097002996,0.13792538097002996
gpt-4o,dd_42112,role_duty_responsibility,agency_level,medium,0.0,0.0
gpt-4o,dd_42112,role_duty_responsibility,agency_level,low,0.025462452938692145,0.025462452938692145
gpt-4o,dd_42112,role_duty_responsibility,temporal_position,present,0.06550784501721567,0.06550784501721567
gpt-4o,dd_42112,role_duty_responsibility,temporal_position,future_or_offscreen,0.025462452938692145,0.025462452938692145
gpt-4o,dd_29132,role_duty_responsibility,decision_role,decider,0.49342260576014463,0.44436093777043356
gpt-4o,dd_29132,role_duty_responsibility,decision_role,primary_affected,0.7582766571931675,0.6277578280971859
gpt-4o,dd_29132,role_duty_responsibility,decision_role,third_party,0.23645279766002797,0.2029148666049118
gpt-4o,dd_29132,role_duty_responsibility,agency_level,medium,0.49342260576014463,0.44436093777043356
gpt-4o,dd_29132,role_duty_responsibility,agency_level,low,0.44270209484342055,0.3538471866681184
gpt-4o,dd_29132,role_duty_responsibility,temporal_position,present,0.6099865470109875,0.5122828036667272
gpt-4o,dd_29132,role_duty_responsibility,temporal_position,future_or_offscreen,0.23645279766002797,0.2029148666049118
gpt-4o,dd_2068,role_duty_responsibility,decision_role,decider,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,decision_role,third_party,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,agency_level,high,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,agency_level,medium,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,agency_level,low,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,temporal_position,present,0.0,0.0
gpt-4o,dd_2068,role_duty_responsibility,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_12219,school,decision_role,decider,0.22040847728155794,0.21749848250013462
gpt-4o,dd_12219,school,decision_role,primary_affected,0.20198180736881208,0.3112781244591328
gpt-4o,dd_12219,school,decision_role,third_party,0.20198180736881208,0.3112781244591328
gpt-4o,dd_12219,school,agency_level,high,0.22040847728155794,0.21749848250013462
gpt-4o,dd_12219,school,agency_level,medium,0.20198180736881208,0.3112781244591328
gpt-4o,dd_12219,school,agency_level,low,0.20198180736881208,0.3112781244591328
gpt-4o,dd_12219,school,temporal_position,present,0.21133890975051814,0.2513562307759734
gpt-4o,dd_12219,school,temporal_position,future_or_offscreen,0.20198180736881208,0.3112781244591328
gpt-4o,dd_42860,school,decision_role,decider,0.025462452938692145,0.025462452938692145
gpt-4o,dd_42860,school,decision_role,primary_affected,0.49342260576014463,0.49342260576014463
gpt-4o,dd_42860,school,decision_role,third_party,0.44270209484342055,0.44270209484342055
gpt-4o,dd_42860,school,agency_level,high,0.025462452938692145,0.025462452938692145
gpt-4o,dd_42860,school,agency_level,medium,0.49342260576014463,0.49342260576014463
gpt-4o,dd_42860,school,agency_level,low,0.44270209484342055,0.44270209484342055
gpt-4o,dd_42860,school,temporal_position,present,0.21899525866266337,0.21899525866266337
gpt-4o,dd_42860,school,temporal_position,future_or_offscreen,0.44270209484342055,0.44270209484342055
gpt-4o,dd_25448,school,decision_role,decider,0.07737831473019577,0.13792538097002996
gpt-4o,dd_25448,school,decision_role,primary_affected,0.7617989219268538,0.7582766571931675
gpt-4o,dd_25448,school,decision_role,third_party,0.049999999999999996,0.025462452938692145
gpt-4o,dd_25448,school,agency_level,high,0.07737831473019577,0.13792538097002996
gpt-4o,dd_25448,school,agency_level,medium,0.7617989219268538,0.7582766571931675
gpt-4o,dd_25448,school,agency_level,low,0.049999999999999996,0.025462452938692145
gpt-4o,dd_25448,school,temporal_position,present,0.32598220744977996,0.37361576611699987
gpt-4o,dd_25448,school,temporal_position,future_or_offscreen,0.049999999999999996,0.025462452938692145
gpt-4o,dd_9357,school,decision_role,decider,0.07939139176829679,0.07939139176829679
gpt-4o,dd_9357,school,decision_role,primary_affected,0.2728056020191096,0.2728056020191096
gpt-4o,dd_9357,school,decision_role,third_party,0.10803154614560004,0.10803154614560004
gpt-4o,dd_9357,school,agency_level,high,0.07939139176829679,0.07939139176829679
gpt-4o,dd_9357,school,agency_level,medium,0.2728056020191096,0.2728056020191096
gpt-4o,dd_9357,school,agency_level,low,0.10803154614560004,0.10803154614560004
gpt-4o,dd_9357,school,temporal_position,present,0.16919485510105411,0.16919485510105411
gpt-4o,dd_9357,school,temporal_position,future_or_offscreen,0.10803154614560004,0.10803154614560004
gpt-4o,dd_29465,school,decision_role,decider,0.2549038478341486,0.1966975667727583
gpt-4o,dd_29465,school,decision_role,third_party,0.1810692733959854,0.11421697597485164
gpt-4o,dd_29465,school,agency_level,high,0.2549038478341486,0.1966975667727583
gpt-4o,dd_29465,school,agency_level,low,0.1810692733959854,0.11421697597485164
gpt-4o,dd_29465,school,temporal_position,present,0.2549038478341486,0.1966975667727583
gpt-4o,dd_29465,school,temporal_position,future_or_offscreen,0.1810692733959854,0.11421697597485164
gpt-4o,dd_19968,workplace,decision_role,decider,0.0,0.2728056020191096
gpt-4o,dd_19968,workplace,decision_role,primary_affected,0.08383466216721847,0.1317164137951417
gpt-4o,dd_19968,workplace,decision_role,third_party,0.025462452938692145,0.1716924189072507
gpt-4o,dd_19968,workplace,agency_level,high,0.0,0.2728056020191096
gpt-4o,dd_19968,workplace,agency_level,medium,0.08383466216721847,0.1317164137951417
gpt-4o,dd_19968,workplace,agency_level,low,0.025462452938692145,0.1716924189072507
gpt-4o,dd_19968,workplace,temporal_position,present,0.03957160000461365,0.17854669619199187
gpt-4o,dd_19968,workplace,temporal_position,future_or_offscreen,0.025462452938692145,0.1716924189072507
gpt-4o,dd_35156,workplace,decision_role,decider,0.0,0.0
gpt-4o,dd_35156,workplace,decision_role,primary_affected,0.025462452938692145,0.025462452938692145
gpt-4o,dd_35156,workplace,decision_role,third_party,0.0,0.0
gpt-4o,dd_35156,workplace,agency_level,high,0.0,0.0
gpt-4o,dd_35156,workplace,agency_level,medium,0.025462452938692145,0.025462452938692145
gpt-4o,dd_35156,workplace,agency_level,low,0.0,0.0
gpt-4o,dd_35156,workplace,temporal_position,present,0.01261414031413802,0.01261414031413802
gpt-4o,dd_35156,workplace,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_37490,workplace,decision_role,decider,0.3323116792409287,0.6787881102649856
gpt-4o,dd_37490,workplace,decision_role,primary_affected,0.025581832803366164,0.13792538097002996
gpt-4o,dd_37490,workplace,decision_role,third_party,0.03485155455967718,0.23645279766002797
gpt-4o,dd_37490,workplace,agency_level,high,0.3323116792409287,0.6787881102649856
gpt-4o,dd_37490,workplace,agency_level,medium,0.025581832803366164,0.13792538097002996
gpt-4o,dd_37490,workplace,agency_level,low,0.03485155455967718,0.23645279766002797
gpt-4o,dd_37490,workplace,temporal_position,present,0.10278821946099707,0.3521609513007116
gpt-4o,dd_37490,workplace,temporal_position,future_or_offscreen,0.03485155455967718,0.23645279766002797
gpt-4o,dd_30352,workplace,decision_role,decider,0.07939139176829679,0.6787881102649856
gpt-4o,dd_30352,workplace,decision_role,primary_affected,0.31127812445913294,0.31127812445913294
gpt-4o,dd_30352,workplace,decision_role,third_party,0.23645279766002797,0.39581560200335836
gpt-4o,dd_30352,workplace,agency_level,high,0.07939139176829679,0.6787881102649856
gpt-4o,dd_30352,workplace,agency_level,medium,0.31127812445913294,0.31127812445913294
gpt-4o,dd_30352,workplace,agency_level,low,0.23645279766002797,0.39581560200335836
gpt-4o,dd_30352,workplace,temporal_position,present,0.1853888824154674,0.4675382004934892
gpt-4o,dd_30352,workplace,temporal_position,future_or_offscreen,0.23645279766002797,0.39581560200335836
gpt-4o,dd_14845,workplace,decision_role,decider,0.051899160321315606,0.025487456327965046
gpt-4o,dd_14845,workplace,decision_role,primary_affected,0.051899160321315606,0.025487456327965046
gpt-4o,dd_14845,workplace,decision_role,third_party,0.13792538097002996,0.10850612717610907
gpt-4o,dd_14845,workplace,agency_level,high,0.051899160321315606,0.025487456327965046
gpt-4o,dd_14845,workplace,agency_level,medium,0.051899160321315606,0.025487456327965046
gpt-4o,dd_14845,workplace,agency_level,low,0.13792538097002996,0.10850612717610907
gpt-4o,dd_14845,workplace,temporal_position,present,0.051899160321315606,0.025487456327965046
gpt-4o,dd_14845,workplace,temporal_position,future_or_offscreen,0.13792538097002996,0.10850612717610907
