model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,364,0,HARMONY,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,322
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,364,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,364,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,339
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,365,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,415
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,365,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,449
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,365,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,328
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,366,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,428
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,366,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,311
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,366,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,399
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,411,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,462
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,411,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_21,NO_UNIQUE_PLAN,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r2,stop,0,444
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,411,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r2,stop,0,372
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,494
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,2,0,,stop,0,430
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,364
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,438
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,1,r3_label|r4_vote,stop,0,426
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,1,r3_label|r4_vote,stop,0,408
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,343
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,386
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_22,PLAN_12,PLAN_12,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,454
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,415,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,NO_UNIQUE_PLAN,PLAN_11,PLAN_11,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,506
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,415,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_21,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,416
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,415,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r2,stop,0,255
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,416,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,527
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,416,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_12,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,499
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,416,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,367
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,421,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,511
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,421,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_11,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r3_label|r4_vote,stop,0,562
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,421,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,347
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,422,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,444
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,422,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,375
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,422,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,543
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,423,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,481
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,423,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,4,,2,0,,stop,0,391
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,423,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_21,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,424,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,503
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,424,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,4,,2,0,,stop,0,309
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,424,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_11,PLAN_21,PLAN_21,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,0,,stop,0,490
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,425,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,436
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,425,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_21,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,462
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,425,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,398
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,426,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,487
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,426,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_11,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,471
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,426,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,357
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,431,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,457
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,431,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_11,NO_UNIQUE_PLAN,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,435
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,431,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,451
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,432,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,419
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,432,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,432,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,PLAN_21,0,0,0,0,REJECT,1,unresolvable,303,1,0,0,REJECT,1,1,0,,,,2,0,,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,433,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,457
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,433,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,526
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,433,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,458
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,434,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,415
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,434,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,495
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,434,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,475
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,435,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,545
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,435,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_22,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,529
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,435,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,328
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,436,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,,1,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,511
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,436,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_11,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,511
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,436,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,432
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,441,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,488
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,441,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_12,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,419
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,441,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,437
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,442,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,402
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,442,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,1,r2,stop,0,357
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,442,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,1,r2,stop,0,459
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,443,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,443,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,PLAN_11,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r1|r2,stop,0,506
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,443,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r1,stop,0,439
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,444,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,470
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,444,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,531
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,444,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,499
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,445,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,594
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,445,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_22,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,435
