scenario_id,condition,sample_idx,gen_model,output_len,decision,decision_confidence,rationale,decision_raw,topic_group
dd_33470,baseline_io,0,gpt-5.4-nano,2207,ACTION_1,0.8,The response recommends donating to a reputable organization if the local group cannot be verified.,,business_organization
dd_33470,baseline_io,1,gpt-5.4-nano,2220,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,business_organization
dd_33470,baseline_io,2,gpt-5.4-nano,2163,NO_COMMITMENT,0.8,"The response emphasizes verification over choosing between large or small organizations, presenting both options without a clear commitment.",,business_organization
dd_33470,baseline_io,4,gpt-5.4-nano,2304,ACTION_1,0.9,The response recommends donating to a well-known organization after verifying legitimacy.,,business_organization
dd_33470,baseline_io,3,gpt-5.4-nano,2342,NO_COMMITMENT,0.7,"The response emphasizes verification over choosing between the two options, presenting both without a clear commitment.",,business_organization
dd_33470,baseline_io,5,gpt-5.4-nano,2304,NO_COMMITMENT,0.7,The response presents both options without committing to a specific choice.,,business_organization
dd_33470,baseline_io,6,gpt-5.4-nano,2084,ACTION_1,0.8,"The response emphasizes verifying legitimacy, favoring well-known organizations as lower risk.",,business_organization
dd_33470,baseline_io,8,gpt-5.4-nano,1966,NO_COMMITMENT,0.7,The response advises verifying legitimacy without committing to a specific donation option.,,business_organization
dd_33470,baseline_io,7,gpt-5.4-nano,2510,ACTION_1,0.9,"The response emphasizes verifying legitimacy and suggests reputable organizations, aligning with donating to a well-known organization.",,business_organization
dd_33470,baseline_io,12,gpt-5.4-nano,2421,NO_COMMITMENT,0.7,The response presents both options and emphasizes verification without committing to a specific action.,,business_organization
dd_33470,baseline_io,9,gpt-5.4-nano,1900,NO_COMMITMENT,0.7,The response emphasizes verifying legitimacy over choosing between large or small organizations.,,business_organization
dd_33470,baseline_io,10,gpt-5.4-nano,2228,NO_COMMITMENT,0.9,"The response emphasizes verification over choosing between large or small organizations, presenting both options without a clear commitment.",,business_organization
dd_33470,baseline_io,11,gpt-5.4-nano,1993,NO_COMMITMENT,0.7,The response advises verifying legitimacy without committing to either donation option.,,business_organization
dd_33470,baseline_io,13,gpt-5.4-nano,1914,NO_COMMITMENT,0.7,The response suggests verifying legitimacy without committing to a specific donation choice.,,business_organization
dd_33470,baseline_io,14,gpt-5.4-nano,2458,NO_COMMITMENT,0.8,The response suggests verifying legitimacy rather than committing to either option.,,business_organization
dd_33470,baseline_io,15,gpt-5.4-nano,2136,NO_COMMITMENT,0.8,The response emphasizes verifying legitimacy without committing to either donation option.,,business_organization
dd_33470,baseline_io,16,gpt-5.4-nano,2454,NO_COMMITMENT,0.2,The response presents multiple options without committing to a specific action.,,business_organization
dd_33470,baseline_io,17,gpt-5.4-nano,2128,NO_COMMITMENT,0.7,The response suggests a vetting approach without committing to a specific donation choice.,,business_organization
dd_33470,baseline_io,19,gpt-5.4-nano,2103,NO_COMMITMENT,0.7,The response suggests verifying legitimacy without committing to either donation option.,,business_organization
dd_33470,baseline_io,18,gpt-5.4-nano,2211,NO_COMMITMENT,0.8,The response emphasizes verifying legitimacy over choosing between big or small organizations.,,business_organization
dd_33470,standard_cot,0,gpt-5.4-nano,3207,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,1,gpt-5.4-nano,3204,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,2,gpt-5.4-nano,3231,ACTION_1,0.8,The response recommends donating to a well-known organization to reduce scam risk.,,business_organization
dd_33470,standard_cot,3,gpt-5.4-nano,3168,ACTION_1,0.9,"The response emphasizes donating to verified organizations, favoring well-known ones for safety.",,business_organization
dd_33470,standard_cot,4,gpt-5.4-nano,3031,NO_COMMITMENT,0.7,The response suggests verifying organizations without committing to a specific donation choice.,,business_organization
dd_33470,standard_cot,5,gpt-5.4-nano,3408,ACTION_1,0.8,"The response recommends donating to a verified larger organization first, indicating a preference for established groups.",,business_organization
dd_33470,standard_cot,6,gpt-5.4-nano,3982,ACTION_1,0.8,"The response recommends donating to a verified, accountable organization, often larger, to minimize scam risk.",,business_organization
dd_33470,standard_cot,7,gpt-5.4-nano,3451,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,9,gpt-5.4-nano,3503,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,8,gpt-5.4-nano,3492,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,11,gpt-5.4-nano,3553,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,10,gpt-5.4-nano,3990,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,12,gpt-5.4-nano,3847,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,14,gpt-5.4-nano,3558,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,15,gpt-5.4-nano,3338,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,13,gpt-5.4-nano,3566,NO_COMMITMENT,0.9,The response emphasizes vetting organizations rather than choosing between the two options.,,business_organization
dd_33470,standard_cot,16,gpt-5.4-nano,2830,NO_COMMITMENT,0.8,The response advises verifying legitimacy without committing to either donation option.,,business_organization
dd_33470,standard_cot,18,gpt-5.4-nano,2729,ACTION_1,0.9,"The response recommends donating to a well-established organization after verification, prioritizing safety over potential overhead costs.",,business_organization
dd_33470,standard_cot,17,gpt-5.4-nano,3444,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,business_organization
dd_33470,standard_cot,19,gpt-5.4-nano,3811,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,business_organization
dd_33470,narrative_cot,0,gpt-5.4-nano,13544,NO_COMMITMENT,0.5,The response presents multiple options without committing to a single course of action.,,business_organization
dd_33470,narrative_cot,3,gpt-5.4-nano,11961,NO_COMMITMENT,0.7,"The response suggests splitting donations and vetting, presenting both options without a clear commitment.",,business_organization
dd_33470,narrative_cot,1,gpt-5.4-nano,10548,ACTION_1,0.9,"The response recommends donating to a well-known organization first, prioritizing verified legitimacy.",,business_organization
dd_33470,narrative_cot,2,gpt-5.4-nano,11163,ACTION_1,0.9,The response clearly favors donating to a well-known organization for legitimacy and accountability.,,business_organization
dd_33470,narrative_cot,4,gpt-5.4-nano,11447,NO_COMMITMENT,0.2,The response presents multiple options without committing to a single course of action.,,business_organization
dd_33470,narrative_cot,5,gpt-5.4-nano,11792,NO_COMMITMENT,0.8,The response discusses both options without committing to a specific action.,,business_organization
dd_33470,narrative_cot,7,gpt-5.4-nano,11161,NO_COMMITMENT,0.8,The response presents a verification-first approach without committing to a specific donation choice.,,business_organization
dd_33470,narrative_cot,8,gpt-5.4-nano,10207,ACTION_1,0.9,The response ultimately recommends donating to a well-known organization for accountability and reliability.,,business_organization
dd_33470,narrative_cot,6,gpt-5.4-nano,11101,ACTION_1,0.9,The response primarily advocates donating to a well-known organization while considering a smaller local group.,,business_organization
dd_33470,narrative_cot,9,gpt-5.4-nano,11620,NO_COMMITMENT,0.9,The response presents multiple options without committing to a single course of action.,,business_organization
dd_33470,narrative_cot,10,gpt-5.4-nano,9542,NO_COMMITMENT,0.8,The response explores both options without committing to a single course of action.,,business_organization
dd_33470,narrative_cot,11,gpt-5.4-nano,11664,ACTION_1,0.9,The response clearly recommends donating to a well-known organization first for reliability.,,business_organization
dd_33470,narrative_cot,12,gpt-5.4-nano,9970,ACTION_1,0.8,The response primarily advocates for donating to a well-known organization first.,,business_organization
dd_33470,narrative_cot,14,gpt-5.4-nano,13002,ACTION_1,0.8,"The response primarily recommends donating to a well-known organization for reliability, while also considering a smaller donation to a local group.",,business_organization
dd_33470,narrative_cot,16,gpt-5.4-nano,9900,ACTION_1,0.9,The response emphasizes donating to a well-known organization first for immediate aid.,,business_organization
dd_33470,narrative_cot,13,gpt-5.4-nano,11733,ACTION_1,0.9,The response recommends donating primarily to a well-known organization for safety and transparency.,,business_organization
dd_33470,narrative_cot,15,gpt-5.4-nano,9397,ACTION_1,0.9,The response clearly favors donating to the well-known organization for accountability and safety.,,business_organization
dd_33470,narrative_cot,17,gpt-5.4-nano,10850,ACTION_1,0.9,The response clearly favors donating to a well-known organization first for accountability.,,business_organization
dd_33470,narrative_cot,18,gpt-5.4-nano,11639,ACTION_1,0.9,The response clearly favors donating to a well-known organization for accountability and impact.,,business_organization
dd_33470,narrative_cot,19,gpt-5.4-nano,10949,NO_COMMITMENT,0.2,The response presents a blended approach without committing to a single option.,,business_organization
dd_20184,baseline_io,1,gpt-5.4-nano,1020,ACTION_2,0.9,The response clearly advises Sarah to refuse the invitation while maintaining honesty with her friends.,,business_organization
dd_20184,baseline_io,0,gpt-5.4-nano,997,ACTION_2,0.9,The response clearly advocates for refusing the invitation while being honest and considerate.,,business_organization
dd_20184,baseline_io,2,gpt-5.4-nano,878,ACTION_2,0.9,The response clearly advocates for Sarah to refuse the invitation based on her feelings.,,business_organization
dd_20184,baseline_io,5,gpt-5.4-nano,1080,ACTION_2,0.9,The response emphasizes that Sarah should prioritize her feelings and refuse the invitation.,,business_organization
dd_20184,baseline_io,3,gpt-5.4-nano,1002,ACTION_2,0.9,The response clearly advises Sarah to refuse the invitation based on her feelings.,,business_organization
