model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len,seat_index,seat_model,r0_verdict,r2_verdict,r0_output_len,r0_finish_reason
multivendor,narrative_cot,third_person,0,none,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,282,1,0,1,ACCEPT,0,1,1,0,stop,0,462,2,gpt-5.4-nano,NTA,NTA,4258,stop
multivendor,narrative_cot,third_person,0,none,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,347,3,grok-4-1-fast-reasoning,NTA,NTA,6076,stop
multivendor,narrative_cot,third_person,0,none,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4764,1,claude-haiku-4-5,YTA,YTA,3165,end_turn
multivendor,narrative_cot,third_person,0,none,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,254,1,0,1,ACCEPT,0,1,1,0,stop,0,398,2,gpt-5.4-nano,YTA,YTA,4212,stop
multivendor,narrative_cot,third_person,0,none,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,451,3,grok-4-1-fast-reasoning,YTA,YTA,4954,stop
multivendor,narrative_cot,third_person,0,none,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,195,1,0,1,ACCEPT,0,1,1,0,end_turn,0,3027,1,claude-haiku-4-5,YTA,YTA,2678,end_turn
multivendor,narrative_cot,third_person,0,none,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,,0,1,1,0,ACCEPT,0,1,1,0,stop,0,1906,2,gpt-5.4-nano,NTA,NTA,4648,stop
multivendor,narrative_cot,third_person,0,none,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,415,3,grok-4-1-fast-reasoning,YTA,YTA,1312,stop
multivendor,narrative_cot,third_person,0,none,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,244,1,0,1,REJECT,1,1,0,0,end_turn,0,4787,1,claude-haiku-4-5,YTA,YTA,4318,end_turn
multivendor,narrative_cot,third_person,0,none,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,169,1,0,1,ACCEPT,0,1,1,0,stop,0,421,2,gpt-5.4-nano,NTA,NTA,4825,stop
multivendor,narrative_cot,third_person,0,none,JSHY4tL1nqp0hIUy1MdkrgGjJdvcsQzY,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,525,3,grok-4-1-fast-reasoning,ESH,ESH,4791,stop
multivendor,narrative_cot,third_person,0,none,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,211,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4346,1,claude-haiku-4-5,YTA,YTA,4279,end_turn
multivendor,narrative_cot,third_person,0,none,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,191,1,0,0,ACCEPT,0,1,1,0,stop,0,419,2,gpt-5.4-nano,NTA,NTA,3373,stop
multivendor,narrative_cot,third_person,0,none,LA0KKmibpHC8WIMxIgcz4ZzhCuvYu8eU,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,563,3,grok-4-1-fast-reasoning,YTA,YTA,4347,stop
multivendor,narrative_cot,third_person,0,none,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4885,1,claude-haiku-4-5,YTA,YTA,4202,end_turn
multivendor,narrative_cot,third_person,0,none,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,401,2,gpt-5.4-nano,YTA,YTA,3888,stop
multivendor,narrative_cot,third_person,0,none,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,540,3,grok-4-1-fast-reasoning,YTA,YTA,963,stop
multivendor,narrative_cot,third_person,0,none,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,266,1,0,1,ACCEPT,0,1,1,0,end_turn,0,719,1,claude-haiku-4-5,YTA,YTA,3388,end_turn
multivendor,narrative_cot,third_person,0,none,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,209,1,0,1,ACCEPT,0,1,1,0,stop,0,394,2,gpt-5.4-nano,YTA,YTA,3253,stop
multivendor,narrative_cot,third_person,0,none,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,537,3,grok-4-1-fast-reasoning,YTA,YTA,4615,stop
multivendor,narrative_cot,third_person,0,none,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4124,1,claude-haiku-4-5,YTA,YTA,3481,end_turn
multivendor,narrative_cot,third_person,0,none,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,231,1,0,1,ACCEPT,0,1,1,0,stop,0,430,2,gpt-5.4-nano,YTA,YTA,4239,stop
multivendor,narrative_cot,third_person,0,none,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,491,3,grok-4-1-fast-reasoning,YTA,YTA,938,stop
multivendor,narrative_cot,third_person,0,none,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,253,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5715,1,claude-haiku-4-5,YTA,YTA,3923,end_turn
multivendor,narrative_cot,third_person,0,none,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,263,1,0,1,ACCEPT,0,1,1,0,stop,0,492,2,gpt-5.4-nano,ESH,ESH,5659,stop
multivendor,narrative_cot,third_person,0,none,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,stop,0,558,3,grok-4-1-fast-reasoning,ESH,ESH,4290,stop
multivendor,narrative_cot,third_person,0,none,Pfl4nbaNV4iOMbOHx8x3Hb39ZiyYfCUg,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,2205,1,claude-haiku-4-5,YTA,YTA,4977,end_turn
multivendor,narrative_cot,third_person,0,none,Pfl4nbaNV4iOMbOHx8x3Hb39ZiyYfCUg,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,239,1,0,1,ACCEPT,0,1,1,0,stop,0,2664,2,gpt-5.4-nano,YTA,YTA,4808,stop
multivendor,narrative_cot,third_person,0,none,Pfl4nbaNV4iOMbOHx8x3Hb39ZiyYfCUg,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,426,1,0,0,REJECT,1,1,0,0,stop,0,770,3,grok-4-1-fast-reasoning,NTA,NTA,685,stop
multivendor,narrative_cot,third_person,0,none,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,5640,1,claude-haiku-4-5,YTA,YTA,6330,end_turn
multivendor,narrative_cot,third_person,0,none,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,204,1,0,1,ACCEPT,0,1,1,0,stop,0,477,2,gpt-5.4-nano,YTA,YTA,4630,stop
multivendor,narrative_cot,third_person,0,none,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,601,3,grok-4-1-fast-reasoning,YTA,YTA,4489,stop
multivendor,narrative_cot,third_person,0,none,Sy9MnmLv2V6BdgHUNzIywm1EPcJSkOpY,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,5271,1,claude-haiku-4-5,YTA,YTA,4067,end_turn
multivendor,narrative_cot,third_person,0,none,Sy9MnmLv2V6BdgHUNzIywm1EPcJSkOpY,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,182,1,0,1,REJECT,1,1,0,0,stop,0,499,2,gpt-5.4-nano,NAH,NAH,4334,stop
multivendor,narrative_cot,third_person,0,none,Sy9MnmLv2V6BdgHUNzIywm1EPcJSkOpY,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,465,3,grok-4-1-fast-reasoning,YTA,YTA,972,stop
multivendor,narrative_cot,third_person,0,none,Si1tdll2xlI2naOwHnBs34olFCASB6YN,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4113,1,claude-haiku-4-5,YTA,YTA,5262,end_turn
multivendor,narrative_cot,third_person,0,none,Si1tdll2xlI2naOwHnBs34olFCASB6YN,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,232,1,0,1,ACCEPT,0,1,1,0,stop,0,470,2,gpt-5.4-nano,NTA,NTA,5392,stop
multivendor,narrative_cot,third_person,0,none,Si1tdll2xlI2naOwHnBs34olFCASB6YN,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,471,3,grok-4-1-fast-reasoning,ESH,ESH,4890,stop
multivendor,narrative_cot,third_person,0,none,Sso4olm65Dkc8OCLPolRId5t8fkPx6MU,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4772,1,claude-haiku-4-5,YTA,YTA,3803,end_turn
multivendor,narrative_cot,third_person,0,none,Sso4olm65Dkc8OCLPolRId5t8fkPx6MU,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,158,1,0,1,ACCEPT,0,1,1,0,stop,0,444,2,gpt-5.4-nano,YTA,YTA,4126,stop
multivendor,narrative_cot,third_person,0,none,Sso4olm65Dkc8OCLPolRId5t8fkPx6MU,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,577,3,grok-4-1-fast-reasoning,ESH,ESH,1142,stop
multivendor,narrative_cot,third_person,0,none,V1DZQUwTG4R9sfUZQbY5EDFFkvXyaWrI,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,188,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5106,1,claude-haiku-4-5,YTA,YTA,3472,end_turn
multivendor,narrative_cot,third_person,0,none,V1DZQUwTG4R9sfUZQbY5EDFFkvXyaWrI,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,200,1,0,1,ACCEPT,0,1,1,0,stop,0,511,2,gpt-5.4-nano,ESH,ESH,4358,stop
multivendor,narrative_cot,third_person,0,none,V1DZQUwTG4R9sfUZQbY5EDFFkvXyaWrI,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,453,3,grok-4-1-fast-reasoning,ESH,ESH,1290,stop
multivendor,narrative_cot,third_person,0,none,WIX8jVx4wBH2iygyD1n5KYur1bDhIFaU,0,YTA,reader_1_noedge,multivendor_reader,none,NAH,0,ESH,ACCEPT_WITH_MODIFICATION,1,modification,240,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4942,1,claude-haiku-4-5,ESH,ESH,4926,end_turn
multivendor,narrative_cot,third_person,0,none,WIX8jVx4wBH2iygyD1n5KYur1bDhIFaU,0,YTA,reader_2_noedge,multivendor_reader,none,NAH,0,ESH,REJECT,1,unresolvable,169,1,0,1,ACCEPT,0,1,1,0,stop,0,393,2,gpt-5.4-nano,YTA,YTA,4686,stop
multivendor,narrative_cot,third_person,0,none,WIX8jVx4wBH2iygyD1n5KYur1bDhIFaU,0,YTA,reader_3_noedge,multivendor_reader,none,NAH,0,ESH,REJECT,1,unresolvable,256,1,0,1,ACCEPT,0,1,1,0,stop,0,522,3,grok-4-1-fast-reasoning,NAH,NAH,1173,stop
multivendor,narrative_cot,third_person,0,none,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3884,1,claude-haiku-4-5,YTA,YTA,2930,end_turn
multivendor,narrative_cot,third_person,0,none,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,379,2,gpt-5.4-nano,YTA,YTA,3629,stop
multivendor,narrative_cot,third_person,0,none,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,481,3,grok-4-1-fast-reasoning,YTA,YTA,3943,stop
multivendor,narrative_cot,third_person,0,none,WBxmZiR9QZHmMjmjtP0OE22nPrfhCsEe,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,9583,1,claude-haiku-4-5,YTA,YTA,4620,end_turn
multivendor,narrative_cot,third_person,0,none,WBxmZiR9QZHmMjmjtP0OE22nPrfhCsEe,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,350,1,0,1,REJECT,1,1,0,0,stop,0,3503,2,gpt-5.4-nano,NTA,NTA,7036,stop
multivendor,narrative_cot,third_person,0,none,WBxmZiR9QZHmMjmjtP0OE22nPrfhCsEe,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,540,3,grok-4-1-fast-reasoning,YTA,YTA,4826,stop
multivendor,narrative_cot,third_person,0,none,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4651,1,claude-haiku-4-5,YTA,YTA,3507,end_turn
multivendor,narrative_cot,third_person,0,none,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,2181,2,gpt-5.4-nano,YTA,YTA,5440,stop
multivendor,narrative_cot,third_person,0,none,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,456,3,grok-4-1-fast-reasoning,YTA,YTA,1298,stop
multivendor,narrative_cot,third_person,0,none,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,189,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4127,1,claude-haiku-4-5,ESH,YTA,3547,end_turn
multivendor,narrative_cot,third_person,0,none,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,318,1,0,1,ACCEPT,0,1,1,0,stop,0,480,2,gpt-5.4-nano,ESH,ESH,4908,stop
multivendor,narrative_cot,third_person,0,none,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,286,1,0,0,REJECT,1,1,0,0,stop,0,520,3,grok-4-1-fast-reasoning,NAH,NAH,5650,stop
multivendor,narrative_cot,third_person,0,none,ZMaRJM5vsc1thhkZq8BFryTWhxk3kKAA,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,5407,1,claude-haiku-4-5,YTA,YTA,4215,end_turn
multivendor,narrative_cot,third_person,0,none,ZMaRJM5vsc1thhkZq8BFryTWhxk3kKAA,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,REJECT,1,unresolvable,240,1,0,1,ACCEPT,0,1,1,0,stop,0,496,2,gpt-5.4-nano,NAH,NAH,4957,stop
multivendor,narrative_cot,third_person,0,none,ZMaRJM5vsc1thhkZq8BFryTWhxk3kKAA,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,490,3,grok-4-1-fast-reasoning,YTA,YTA,1069,stop
multivendor,narrative_cot,third_person,0,none,VST3DmtXg9doyO8HHQrOlaSeIeitRT0w,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,7546,1,claude-haiku-4-5,YTA,ESH,3332,end_turn
multivendor,narrative_cot,third_person,0,none,VST3DmtXg9doyO8HHQrOlaSeIeitRT0w,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,251,1,0,1,ACCEPT,0,1,1,0,stop,0,446,2,gpt-5.4-nano,ESH,ESH,3195,stop
multivendor,narrative_cot,third_person,0,none,VST3DmtXg9doyO8HHQrOlaSeIeitRT0w,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,519,3,grok-4-1-fast-reasoning,YTA,YTA,1037,stop
multivendor,narrative_cot,third_person,0,none,alio3hvUZmdpoaB8iCEzzyHrzCIDYAw8,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,244,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5353,1,claude-haiku-4-5,YTA,YTA,3405,end_turn
multivendor,narrative_cot,third_person,0,none,alio3hvUZmdpoaB8iCEzzyHrzCIDYAw8,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1762,2,gpt-5.4-nano,YTA,YTA,3987,stop
multivendor,narrative_cot,third_person,0,none,alio3hvUZmdpoaB8iCEzzyHrzCIDYAw8,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,355,3,grok-4-1-fast-reasoning,YTA,YTA,849,stop
multivendor,narrative_cot,third_person,0,none,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,218,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4835,1,claude-haiku-4-5,YTA,YTA,3468,end_turn
multivendor,narrative_cot,third_person,0,none,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,2449,2,gpt-5.4-nano,YTA,YTA,4254,stop
multivendor,narrative_cot,third_person,0,none,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,387,3,grok-4-1-fast-reasoning,YTA,YTA,1138,stop
multivendor,narrative_cot,third_person,0,none,ei0PeOg0tlAqH6FM9A4uQqfV8XaEudtl,0,YTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,243,1,0,1,ACCEPT,0,1,1,0,end_turn,0,525,1,claude-haiku-4-5,ESH,ESH,5290,end_turn
multivendor,narrative_cot,third_person,0,none,ei0PeOg0tlAqH6FM9A4uQqfV8XaEudtl,0,YTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,471,2,gpt-5.4-nano,ESH,ESH,4781,stop
multivendor,narrative_cot,third_person,0,none,ei0PeOg0tlAqH6FM9A4uQqfV8XaEudtl,0,YTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,213,1,0,0,REJECT,1,1,0,0,stop,0,465,3,grok-4-1-fast-reasoning,YTA,YTA,852,stop
multivendor,narrative_cot,third_person,0,none,fFkUxUWmPvhWH8wpp4MWJnoHdjaOHNlp,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4279,1,claude-haiku-4-5,YTA,YTA,3246,end_turn
multivendor,narrative_cot,third_person,0,none,fFkUxUWmPvhWH8wpp4MWJnoHdjaOHNlp,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,238,1,0,1,ACCEPT,0,1,1,0,stop,0,482,2,gpt-5.4-nano,ESH,ESH,4416,stop
multivendor,narrative_cot,third_person,0,none,fFkUxUWmPvhWH8wpp4MWJnoHdjaOHNlp,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,344,3,grok-4-1-fast-reasoning,YTA,YTA,5007,stop
multivendor,narrative_cot,third_person,0,none,gWrRwtRjpOK1KC5O813P7ophx19Zlzag,0,YTA,reader_1_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,3265,1,claude-haiku-4-5,YTA,YTA,3484,end_turn
multivendor,narrative_cot,third_person,0,none,gWrRwtRjpOK1KC5O813P7ophx19Zlzag,0,YTA,reader_2_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,446,2,gpt-5.4-nano,YTA,YTA,4849,stop
multivendor,narrative_cot,third_person,0,none,gWrRwtRjpOK1KC5O813P7ophx19Zlzag,0,YTA,reader_3_noedge,multivendor_reader,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,419,3,grok-4-1-fast-reasoning,YTA,YTA,1032,stop
multivendor,narrative_cot,third_person,0,none,i5GYplRSsiv2XLJZfunUvglrNq9U7S8I,0,YTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,200,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4572,1,claude-haiku-4-5,YTA,YTA,4768,end_turn
multivendor,narrative_cot,third_person,0,none,i5GYplRSsiv2XLJZfunUvglrNq9U7S8I,0,YTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,396,2,gpt-5.4-nano,NTA,NTA,4674,stop
multivendor,narrative_cot,third_person,0,none,i5GYplRSsiv2XLJZfunUvglrNq9U7S8I,0,YTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,440,3,grok-4-1-fast-reasoning,NTA,NTA,3396,stop
multivendor,narrative_cot,third_person,0,none,ga0IP2dwKK1j3nrMZWEo1Q1zj1Y9z0K5,0,YTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,259,1,0,1,ACCEPT,0,1,1,0,end_turn,0,826,1,claude-haiku-4-5,ESH,ESH,4741,end_turn
multivendor,narrative_cot,third_person,0,none,ga0IP2dwKK1j3nrMZWEo1Q1zj1Y9z0K5,0,YTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,203,1,0,1,ACCEPT,0,1,1,0,stop,0,1690,2,gpt-5.4-nano,NTA,NTA,5285,stop
