model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,stake_nudge,stake_intervention,r3r4_reasoning_effort,r3r4_thinking_budget,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,vote_writer_ally,n_against_interest_r3,against_interest_roles
grok-4-1-fast-reasoning,deliberation_ncot,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,152,0.9803,scruples,NAH,0,0,1,843,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,978,1,REJECT|REJECT|REJECT|REJECT,0,0,4,0,4,3,3,writer_advocate_co|writer_ally_co|neutral_adjudicator_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,1.25,22,36329,5862,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,O0MXsaagjOD2j1Dzj4XwPg6geEQusVTR,0,YTA,130,0.9077,scruples,ESH,0,1,0,995,7256563337b587196c96ddd53638c0ed9f96fe7a93576129f0218ef3526687c5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NTA,1024,1,ACCEPT|ACCEPT|REJECT|REJECT,2,0,2,0,2,2,2,counterparty_co|neutral_adjudicator_co,1,2,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,3.75,22,68213,10773,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Pfl4nbaNV4iOMbOHx8x3Hb39ZiyYfCUg,0,YTA,56,0.9107,scruples,NTA,0,0,1,995,a693ef291d6a2150942d410cd0312e6a95ec0401649cbf94e7cb240e10dc4a53,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,779,1,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,0.5,22,31612,5528,1,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,244,0.9918,scruples,YTA,0,1,0,1000,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,830,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,0,4,0,0,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,REJECT,REJECT,REJECT,1.25,22,49336,7321,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,0,YTA,57,1.0,scruples,YTA,0,1,0,1030,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,868,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.5,22,43033,6330,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Si1tdll2xlI2naOwHnBs34olFCASB6YN,0,YTA,207,0.913,scruples,ESH,0,1,0,1049,fec1fc1c8c9d45bc2380b78866a1bd5a2a922a04c60c0aebb9fe9f4133c63833,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,769,0,REJECT|REJECT|REJECT|ACCEPT,1,0,3,0,3,3,2,writer_advocate_co|writer_ally_co,1,2,3,1,0,0,counterparty_co,ACCEPT,REJECT,ACCEPT,1.25,22,43115,6405,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Sso4olm65Dkc8OCLPolRId5t8fkPx6MU,0,YTA,76,0.9474,scruples,ESH,0,1,0,1197,0a6a5c751060b3efb0b7dfbc36bdc34d1b04c4b90b6bf42906ed1ee336552c4a,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,1052,0,REJECT|REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,2,0,3,3,1,counterparty_co|neutral_adjudicator_co,1,1,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,46362,7416,0,0,REJECT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Sy9MnmLv2V6BdgHUNzIywm1EPcJSkOpY,0,YTA,373,0.941,scruples,YTA,0,1,0,1044,0a8348f2d1dd504ab5be32f1ec3e3c75124b3fff7ba54a6aabf032202fae2d5f,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NAH,888,1,ACCEPT|ACCEPT|REJECT|REJECT,2,0,2,0,2,2,2,counterparty_co|neutral_adjudicator_co,1,2,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,44875,6591,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TLMftk20fJXOXkjY75ywuq9kNeZP33zS,0,YTA,253,0.9447,scruples,NTA,0,0,1,1224,c94a30048333cce04a4b9d5410d85c085c81d041dcfb110496dbaefd94871784,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,1072,1,REJECT|REJECT|ACCEPT|REJECT,1,0,3,0,3,3,2,writer_advocate_co|writer_ally_co|counterparty_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,1.25,22,54578,8127,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,V1DZQUwTG4R9sfUZQbY5EDFFkvXyaWrI,0,YTA,882,0.9501,scruples,ESH,0,1,0,992,e51b0d1289c425555086440132a54ba3019751ece69b653414843c7bb50df078,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,842,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,1,3,1,0,0,writer_ally_co,ACCEPT,ACCEPT,ACCEPT,1.25,22,43222,6288,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,VST3DmtXg9doyO8HHQrOlaSeIeitRT0w,0,YTA,123,0.9431,scruples,YTA,0,1,0,1380,d7f336a282900c0477c4b1332bf6e2481c5780abd1e21102f193a485314ead3e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,1038,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,48869,7047,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,WIX8jVx4wBH2iygyD1n5KYur1bDhIFaU,0,YTA,70,0.9,scruples,NAH,0,0,1,1053,19d264f7bf8e0565a0e795c283e0096e0f3c44e4b2dcc299fd692476fb9912bc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NAH,865,0,ACCEPT|ACCEPT|REJECT|ACCEPT,3,0,1,0,1,1,1,counterparty_co,1,0,3,1,0,0,counterparty_co,ACCEPT,REJECT,ACCEPT,1.25,22,45069,7442,1,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,WBxmZiR9QZHmMjmjtP0OE22nPrfhCsEe,0,YTA,227,0.9251,scruples,YTA,0,1,0,966,00b7603b2544d874b119dafc134f24968d9da88c0edfa739c7bf7f262c721699,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,841,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,1,3,1,0,0,writer_advocate_co,REJECT,ACCEPT,ACCEPT,2.5,22,52128,9051,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,225,0.9822,scruples,YTA,0,1,0,900,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,768,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.5,22,48520,9218,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,0,YTA,80,0.9625,scruples,NAH,0,0,1,1067,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NTA,833,1,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION|REJECT,2,1,1,0,2,2,1,neutral_adjudicator_co,1,1,1,3,0,0,writer_advocate_co|writer_ally_co|counterparty_co,REJECT,REJECT,ACCEPT,1.5,22,36084,5239,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,232,0.9698,scruples,YTA,0,1,0,1061,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,1050,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.5,22,42400,6231,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Yjyz91lHp2jXSkeEOZ8vAsD8TTLeh036,0,YTA,158,0.9114,scruples,ESH,0,1,0,1112,c3703e62c2eed2c52f2ef7e3e86c1ec876e6f1055f74172f1465a68d90eb2876,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,788,0,REJECT|REJECT|ACCEPT|ACCEPT_WITH_MODIFICATION,1,1,2,0,3,3,3,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,2,3,1,0,0,neutral_adjudicator_co,ACCEPT,ACCEPT,REJECT,0.0,22,42759,6474,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,ZMaRJM5vsc1thhkZq8BFryTWhxk3kKAA,0,YTA,51,0.9216,scruples,NAH,0,0,1,1085,6245a9bf4910755d51d36e1da349bb34407f0aef1a2c1daa18faf10ce504a500,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,841,1,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,1.25,22,49877,6892,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,alio3hvUZmdpoaB8iCEzzyHrzCIDYAw8,0,YTA,52,0.9423,scruples,YTA,0,1,0,1107,c2fc37cd2c3b28e2de1e5a30de9957625c3e6af7329512e2972bec0ac5a49856,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,639,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,32802,4414,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,0,YTA,156,0.9615,scruples,ESH,0,1,0,972,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,862,1,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,1,1,3,0,0,writer_ally_co|counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,0.0,22,52568,7226,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,ei0PeOg0tlAqH6FM9A4uQqfV8XaEudtl,0,YTA,128,1.0,scruples,ESH,0,1,0,952,d2e5f986cb3726f76dbc6682d22098e7cbeb2a7972dfeb66ce7e6688f194ad02,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,807,1,REJECT|REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,2,0,3,3,3,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,1,2,2,0,0,writer_ally_co|counterparty_co,ACCEPT,REJECT,ACCEPT,0.0,22,39413,6089,0,0,REJECT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,gWrRwtRjpOK1KC5O813P7ophx19Zlzag,0,YTA,353,0.9263,scruples,YTA,0,1,0,1073,3c0b17eb35a700bd17c633c1a80dcbdf74beebb87f332a89dff1679835c3f276,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,662,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,51775,6940,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,fFkUxUWmPvhWH8wpp4MWJnoHdjaOHNlp,0,YTA,1198,0.9316,scruples,NTA,0,0,1,1371,745cafd8490671eb794f3481cf731a13e275f4e35296ff5c0055569c567db9d4,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,1029,1,REJECT|REJECT|REJECT|ACCEPT,1,0,3,0,3,3,2,writer_advocate_co|writer_ally_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,2.5,22,63774,10382,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,ga0IP2dwKK1j3nrMZWEo1Q1zj1Y9z0K5,0,YTA,325,0.9292,scruples,NTA,0,0,1,1190,e6dee45dbbe92fb999ee6500312ba282e2b9525fdbb2b80a6be48319187ccba4,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NTA,909,0,ACCEPT|ACCEPT|REJECT|ACCEPT,3,0,1,0,1,1,1,counterparty_co,1,1,4,0,0,1,,ACCEPT,ACCEPT,ACCEPT,2.5,22,53089,7070,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,0,YTA,84,0.9643,scruples,YTA,0,1,0,1343,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,889,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,0.0,22,48911,7211,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,i5GYplRSsiv2XLJZfunUvglrNq9U7S8I,0,YTA,57,0.9474,scruples,NTA,0,0,1,916,eb638c629effbc2d8dc65206784f2bc0f9980fd175d6b0896c3cafaca9e2df17,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NTA,961,0,ACCEPT|ACCEPT|REJECT|ACCEPT,3,0,1,0,1,1,1,counterparty_co,1,0,3,1,0,0,counterparty_co,ACCEPT,REJECT,ACCEPT,1.25,22,42470,5625,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,0,YTA,192,0.9844,scruples,ESH,0,1,0,1302,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,861,0,ACCEPT_WITH_MODIFICATION|REJECT|REJECT|ACCEPT,1,1,2,0,3,3,2,writer_advocate_co|writer_ally_co|neutral_adjudicator_co,1,2,3,1,0,0,counterparty_co,ACCEPT,REJECT,ACCEPT,0.0,22,45731,7350,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,ipoNdnHrhavxjOC8eK4agMhnplF8LrrL,0,YTA,176,0.9545,scruples,YTA,0,1,0,1179,0a78c33d5530d73ed43e3c4bb14ca43185abe789b5b59412b5b39d939df1a5ff,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,972,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co,1,0,1,3,0,0,writer_advocate_co|writer_ally_co|neutral_adjudicator_co,REJECT,ACCEPT,REJECT,3.75,22,54140,8774,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,0,YTA,421,0.9644,scruples,NTA,0,0,1,955,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,763,1,REJECT|REJECT|REJECT|REJECT,0,0,4,0,4,4,2,writer_advocate_co|writer_ally_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,3.75,22,63395,10410,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,jo8MXpDJIMZKvQ0dbMmAqSFH1ERuyAp0,0,YTA,73,0.9041,scruples,ESH,0,1,0,1346,8bc22ef48ec0b8d49dbeca5d80293518ed4a0858d44ceb6677e62c1fa245024b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,804,0,REJECT|REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,2,0,3,3,3,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,1,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,41054,7900,0,0,REJECT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,kGrRgndWoa7D6gYmDxwwdORnblu5bnBL,0,YTA,274,0.9307,scruples,NAH,0,0,1,1033,3c6e318e0442700bda511376287ca74b52fcd139ce5950fa77d6237c48168d73,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,823,1,REJECT|REJECT|REJECT|REJECT,0,0,4,0,4,4,4,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,0.0,22,33831,6145,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,lSSoRGQydUUXBIo1LF0UFEmEA3iq7eC2,0,YTA,113,0.9381,scruples,NTA,0,0,1,1112,e15c08a45ebb4dfd58b8d057ffe2f53914ebeb963f192e8a766f7f72bea8e6e9,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NTA,927,0,ACCEPT|ACCEPT|REJECT|REJECT,2,0,2,0,2,2,2,counterparty_co|neutral_adjudicator_co,1,0,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,1.5,22,38487,5508,0,0,ACCEPT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,o4tCUUqRQBcoeO2LDUfGevyx33Q4AW3Y,0,YTA,61,0.9508,scruples,NAH,0,0,1,1081,80a5ea059b88d855513db204d81cf9a9fc89d7bcb5c2c79cf50bec02e7ae662e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,757,1,REJECT|REJECT|REJECT|ACCEPT,1,0,3,0,3,3,3,writer_advocate_co|writer_ally_co|counterparty_co,1,2,2,2,0,0,writer_advocate_co|neutral_adjudicator_co,REJECT,ACCEPT,REJECT,1.25,22,38580,6909,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,52,0.9808,scruples,NTA,0,0,1,1203,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,ESH,900,1,REJECT|REJECT|REJECT|ACCEPT,1,0,3,0,3,3,2,writer_advocate_co|writer_ally_co,1,2,2,2,0,0,counterparty_co|neutral_adjudicator_co,ACCEPT,REJECT,REJECT,2.75,22,57806,10230,0,0,ACCEPT,1,counterparty_co
grok-4-1-fast-reasoning,deliberation_ncot,third_person,oFAYieZONMWEZP7rllJs17MuyEugJoz3,0,YTA,69,0.942,scruples,NAH,0,0,1,1056,d05c81cc0d944419de11c43975ca198ef0cebe9f4d3354efd1a252bb0ea55245,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,NTA,739,1,ACCEPT|ACCEPT|REJECT|REJECT,2,0,2,0,2,2,2,counterparty_co|neutral_adjudicator_co,1,1,1,3,0,0,writer_advocate_co|writer_ally_co|counterparty_co,REJECT,REJECT,ACCEPT,2.75,22,43571,7924,0,0,REJECT,0,
grok-4-1-fast-reasoning,deliberation_ncot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,0,YTA,99,0.9596,scruples,YTA,0,1,0,957,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,4,grok-4-1-fast-reasoning,YTA,688,0,REJECT|REJECT|ACCEPT|ACCEPT,2,0,2,0,2,2,2,writer_advocate_co|writer_ally_co|counterparty_co|neutral_adjudicator_co,1,0,2,2,0,0,writer_advocate_co|writer_ally_co,REJECT,ACCEPT,ACCEPT,1.25,22,68586,7684,0,0,REJECT,0,
